date_written,title,content
September 2019,Very Good,"We enjoyed our evening meal here on Friday at 6pm.  Spent an hour in the bar next to it which we loved and could have actually stayed there!

Chose the tasting menu which was very nice particularly the first two things which were very fresh...More"
August 2019,A new star has risen in Mayfair ,A wonderful dining experience.   Each featured ingredient is showcased to perfection- lobster - meat - duck - fish get their own treatments - complicated preparations work to compliment but not over power    Wish there were a much better selection of wines by the glass and...More
December 2020,My sisters birthday lunch,"This place is amazing, the food was amazing and the staff went above and beyond to make it a memorable occasion.  I would definitely recommend this place for any special occasion.  Aga the manager was very accommodating.  This restaurant in my opinion was 10/10 :)"
December 2020,Truly Exceptional Lunch,"Decided to treat ourselves to lunch at Ormer, when we arrived the restaurant was empty, although it did lack atmosphere it was very enjoyable. The standard of cooking is some of the best I've had in London for sometime. It's not cheap but it's well...More"
October 2020,Oh so wonderful!,"What can I say that hasn’t already been said., such great food, elegant decor, beautiful setting.

Very good attentive service. Recommend, recommend, recommend!"
October 2020,Birthday Celebration,"I chose this restaurant for my boyfriend’s birthday and they really made the effort to make it memorable! The food was absolutely amazing, the crab amuse bouche being the highlight of the tasting menu for me! All the staff were very friendly and attentive. Thank...More"
September 2020,"Even if you  dine out only once in London, give Ormer a whirl!","My husband and I discovered this amazing gem a few years ago, and have returned several times since, initially after attending musicals in the West End, but recently with grown-up sons and their girlfriends for special occasions. Whatever the occasion, the whole team always makes...More"
September 2020,"Good, but not quite there!!","Rather mixed feelings about our late lunch with friends!For Michelin star restaurant didn't live up to our expectations!I had a absolutely outstanding starter of chestnut veloute,can onestly say it's the best I ever had and from there it went all down the hill!We were still...More"
September 2020,Wonderful food and truly wonderful service,"Fabulous food and amazing service. I’m often surprised by how quiet it can be and why more people do not know about this place. It’s downstairs at Flemings Hotel but there is plenty of sunlight from the basement windows during summer, and a very cosy...More"
September 2020,Continues to deliver lovely food,"We have become regulars at Ormer and this was our first return visit since lockdown.

With only 25 covers accepted owing to social distancing the restaurant is operating with a much lower staffing level than before.

At the moment they are not offering a set...More"
August 2020,Very welcoming  -but,"Im sure we must have visited on a bad day. The drab surrounding, no talbe clothes and lack of atmosphere was a prelude of what was to follow."
August 2020,Lovely food. Its a shame that,Lovely food. Its a shame that Covid has impacted the industry so much as this restaurant has fabulous food. Beautifully presented. Great flavours. Only issue was lack of atmosphere due to place being very quiet which is through no fault of their own.
August 2020,Absolutely delightful,Thank you very much. Me and my wife thoroughly enjoyed ourselves and had a lovely evening. Thanks to all the staff!
July 2020,Most welcoming restaurant I have ever been to. July 2020,First time here. Meal Outstanding! Kerth the chef amazingly talented. We ate from the lunchtime menu and there was so much food and wine offered to us. Wasn't anything we didn't like. Was there for my Birthday with my husband. Hand written card on my...More
July 2020,"First through the door, post lockdown!","After 4 months without visiting a restaurant, we managed to get an early booking at Ormer and we were pretty much their 1st diners since restaurants re-opened in London on July 4.  

We were impressed by the hygiene protocol, with hand sanitiser on arrival, socially...More"
February 2020,"Superb Food and Service, One Big Fail","Six of us visited for a friend's birthday. We had drinks in the very relaxing bar first, service was excellent, great gin selection. The restaurant was very impressive, all the staff were polite and attentive, not oppressively so. The food was clearly of a very...More"
March 2020,A restaurant deserving more recommendation.,Be prepared for the supplements. Our £31  set lunch  menu finally cost £ 51. That said it would be difficult to find a restaurant in London of comparable quality offering a three course lunch which included Lobster as the main course for that price. We...More
May 2022,Interesting and innovative cuisine,"This was a wonderful dining experience. The 6 course tasting menu was inspired and perfectly cooked and presented. The wine pairings were excellent and introduced us to new and very different wines, making for some interesting discussion with the very knowledgeable sommelier. All the staff...More"
May 2022,Gem in Mayfair: do not miss this,Small but excellent restaurant in Mayfair (in the Flemings Hotel in Mayfair). You could easily walk past it without knowing there's an outstanding restaurant here. Executive Chef Sofian Msetfi is only 29 but he serves excellent food: he gives attention to every little detail of...More
April 2022,Superb,"Cosy atmosphere- great bar and the food was amazing-
We came for dinner and had the 6 course tasting menu.
It was a wonderful experience rich but fantastic pockets of taste and not too heavy."
April 2022,Night to remember,"We made a last minute booking for my wife's birthday and got a table for 6:30pm which was a little early, but actually you need the time.  We went for the 8 course tasting menu, which becomes 10 with the pre-course and an optional (not...More"
March 2022,Excellent,I've been with my girlfriend and we've been so pleased to be there! They work on the tasting menu only and the experience they offer is one of the most unique we ever had! It's a must to try!
February 2022,Little disappointing,"Been coming for year’s, on this visit it just wasn’t as good as previous experiences, though the food was mostly good, couple of inconsistencies showed.
Most disappointing was a slight damp smell were we sat didn’t help."
February 2022,Splendid,"Exquisite food and impeccable service.

We had the pleasure of dining at Ormer for a celebratory dinner, All I can say is absolutely magnificent, from the welcome, to the staff, to the great  food.

Thank you to all the staff for making our evening so...More"
February 2022,Amazing From Start to Finish,"We had the five course tasting menu and cannot recommend it highly enough. Each course was absolutely delicious. The service and attention to detail made it one of the best dining experiences ever. 
Thank you to Manuel and the team. Can’t wait to return."
January 2022,Excellent food - particularly helpful with dietary restrictions.,"This was one of the best meals we have ever had; there was no reduction in standards because we were using a Virgin Experience Days voucher.

We had the 6 course tasting menu and every dish was excellent. As a low FODMAP eater, I thought...More"
January 2022,Amazing,"Love this place! Food has great balanced.
Booked for a romantic night and couldn’t have been more impressed. Service was first class, every member of staff were very professional and attentive. You would have one star, in my opinion."
January 2022,Excellent Dining Experience,"Had a perfect dinner. The 8 course tasting menu was excellent, well presented and delicious. Service was top notch, friendly and professional. Deserves a michelin star."
November 2021,Superb event venue!,"I cannot speak highly enough of Ormer! I held my retirement dinner in the Clarges Suite. Colin was supportive and delightful throughout the planning and event - nothing was too much trouble, down to the flowers and a car home. We had drinks in the...More"
October 2021,"High calibre, Mayfair located, Pearl of a restaurant","We recently had a weekend in London and wanted somewhere offering top quality food and service to help celebrate a special anniversary.
We were not disappointed having chosen Ormer.

It is located on the lower floor of Flemings hotel, one of London's oldest & finest...More"
September 2021,Very nice dining experience.,"We dined at Ormer on 25th September 2021 choosing the 6 Course Tasting Menu. The restaurant decor is very nice and welcoming on arrival, it set the scene that you are going to have a very nice dining experience. The staff were very attentive throughout...More"
July 2021,loved my evening,"wow, what can I say but Ormer was the most amazing experience 
* the location impeccible 
* the decor was amazing 
* the service was personal, engaging but not overwhelming 
* the cutlery and crockery were so tasteful 
* but ultimately it was the food...More"
May 2022,Interesting and innovative cuisine,"This was a wonderful dining experience. The 6 course tasting menu was inspired and perfectly cooked and presented. The wine pairings were excellent and introduced us to new and very different wines, making for some interesting discussion with the very knowledgeable sommelier. All the staff...More"
May 2022,Gold standard service,Small but excellent restaurant in Mayfair (in the Flemings Hotel in Mayfair). You could easily walk past it without knowing there's an outstanding restaurant here. Executive Chef Sofian Msetfi is only 29 but he serves excellent food: he gives attention to every little detail of...More
March 2019,Simply a wonderful experience,Romantic evening w my wife. The service and attention from staff was best ever. Foid is both a delight to the eye as well as it tastes. Very memorable! Reccommended!
March 2019,Consistently brilliant,"Have you had a feeling that you are royal? No? Then you have to go here and eat.
That this restaurant isn´t more recognized is a shame! We were stunned by the food and especially the service! We would have given the service 6/5 if...More"
March 2019,Amazing! Couldn’t fault!,"I have been lucky enough to dine at Ormer on a few occasions and have to say every time was absolutely superb.
Most recently I had lunch here which at 3 courses for £31.00 has to represent some of the best value anywhere in London...More"
March 2019,Outstanding meal,"Came here last week and the food was superb! I could not fault anything here. The detail and atmosphere was like no other, the service all perfectly managed and well thought out. I will definitely be coming back here!"
March 2019,"Very, very good","Our meal tonight exceeded expectations. Fantastic presentation, delicious 3 courses - the lemon and ginger soufflé and rhubarb trifle were fantastic. Excellent service in lovely surroundings. Best value for set meal in London."
March 2019,A wonderful experience,"First impressions ~ what a pleasant hotel. Very polite man at the door. Free WiFi.  The sign advertising the restaurant was easy to miss.  Its within the Fleming Hotel. 😊

I'm in for lunch, which I'm looking forward to as I only had a banana...More"
March 2019,Delicious,"Came here for the set menu lunch.  Everything was exquisite, perfectly seasoned and totally delicious.  Wondeful marriage of flavours, all beautifully executed.  The staff were very knowledgeable, friendly and efficient - they just seemed to be one step ahead, anticipating our needs without being obvious...More"
March 2019,Lunch at Ormer Mayfair,There was a supplement on one item of each course for the lunch menu. I think that is wrong when you offer a special lunch menu including champagne. We do not eat pork or shellfish and several of the dishes contained these items. They did...More
March 2019,Great private dinner,The restaurant is amazing for lunch and dinner with delicious and creative food by Chef Kurt! The atmosphere was amazing especially with lovely Miss Aga's (manager) warm smile and welcoming. The beverage was also exquisite provided by the talented Andreas. I highly recommend viditing!
March 2019,"Good food, ambience not great, somewhat over attentive staff",Went for a celebration dinner with the team and was very pleased. Service was excellent and all the staff was attentive and friendly but also very discreet. Food was beautifully presented and my starter of hen’s egg with Jerusalem artichoke and black truffle on top...More
March 2019,An amazing culinary experience,"Ate here with my wife on a Saturday night. We were seated in a section by ourselves and the was only one other couple in the area with us later on. Consequently the atmosphere was poor.
The starters and mains were very good, the crab...More"
March 2019,Not quite upto previous visits,"We visited Ormer whilst on a weekend trip to London after a recommendation from a friend.
The welcome was warm and friendly.
The food was not just delicious but also very pleasing to the eye.
The staff were friendly without being intrusive.
We were asked...More"
February 2019,Lovely Place,Dinner for two. A typical warm welcome with excellent service. Starters of scallops and crab from the a la carte menu were a little disappointing. Scallops lacked flavour and the crab was hidden under ribbons of apple. Main courses of lobster and challans duck also...More
March 2019,First class,"Ive never been here before, or even heard of it, but would highly recommend it.
We got a fabulous star deal which was £37.50 for 3 courses and a glass of champagne. You don’t get much choice from this menu, but what we had was...More"
February 2019,Gem in Mayfair: do not miss this,"Came here on the 16th feb for a late valentines meal. We have been to many fine dining restaurants in London but I have to say this is definitely one of the best! We had 3 courses, both had the lobster ravioli to start which...More"
April 2022,Superb,"Cosy atmosphere- great bar and the food was amazing-
We came for dinner and had the 6 course tasting menu.
It was a wonderful experience rich but fantastic pockets of taste and not too heavy."
April 2022,Night to remember,"We made a last minute booking for my wife's birthday and got a table for 6:30pm which was a little early, but actually you need the time.  We went for the 8 course tasting menu, which becomes 10 with the pre-course and an optional (not...More"
March 2022,Excellent,I've been with my girlfriend and we've been so pleased to be there! They work on the tasting menu only and the experience they offer is one of the most unique we ever had! It's a must to try!
February 2022,Little disappointing,"Been coming for year’s, on this visit it just wasn’t as good as previous experiences, though the food was mostly good, couple of inconsistencies showed.
Most disappointing was a slight damp smell were we sat didn’t help."
February 2022,Splendid,"Exquisite food and impeccable service.

We had the pleasure of dining at Ormer for a celebratory dinner, All I can say is absolutely magnificent, from the welcome, to the staff, to the great  food.

Thank you to all the staff for making our evening so...More"
February 2022,Amazing From Start to Finish,"We had the five course tasting menu and cannot recommend it highly enough. Each course was absolutely delicious. The service and attention to detail made it one of the best dining experiences ever. 
Thank you to Manuel and the team. Can’t wait to return."
January 2022,Excellent food - particularly helpful with dietary restrictions.,"This was one of the best meals we have ever had; there was no reduction in standards because we were using a Virgin Experience Days voucher.

We had the 6 course tasting menu and every dish was excellent. As a low FODMAP eater, I thought...More"
January 2022,Amazing,"Love this place! Food has great balanced.
Booked for a romantic night and couldn’t have been more impressed. Service was first class, every member of staff were very professional and attentive. You would have one star, in my opinion."
January 2022,Excellent Dining Experience,"Had a perfect dinner. The 8 course tasting menu was excellent, well presented and delicious. Service was top notch, friendly and professional. Deserves a michelin star."
November 2021,Superb event venue!,"I cannot speak highly enough of Ormer! I held my retirement dinner in the Clarges Suite. Colin was supportive and delightful throughout the planning and event - nothing was too much trouble, down to the flowers and a car home. We had drinks in the...More"
October 2021,"High calibre, Mayfair located, Pearl of a restaurant","We recently had a weekend in London and wanted somewhere offering top quality food and service to help celebrate a special anniversary.
We were not disappointed having chosen Ormer.

It is located on the lower floor of Flemings hotel, one of London's oldest & finest...More"
September 2021,Very nice dining experience.,"We dined at Ormer on 25th September 2021 choosing the 6 Course Tasting Menu. The restaurant decor is very nice and welcoming on arrival, it set the scene that you are going to have a very nice dining experience. The staff were very attentive throughout...More"
July 2021,loved my evening,"wow, what can I say but Ormer was the most amazing experience 
* the location impeccible 
* the decor was amazing 
* the service was personal, engaging but not overwhelming 
* the cutlery and crockery were so tasteful 
* but ultimately it was the food...More"
February 2020,Amazing!,"My husband and I enjoyed a magnificent tasting menu experience on Saturday night. We added the optional Prestige wine pairing option and although it was expensive, it was sensational!
Every single dish was light, complex and a unique blend of flavours. The paired wines heightened...More"
January 2020,Excellent,"Top quality innovative food, beautifully presented - with attentive service. Hidden inside hotel, so easy to miss entrance."
January 2020,"Good, but with some minor issues","I dined here on Friday for my husband's 50th. The venue is lovely, very stylish, nice and warm and with perfect ambient lighting and discreet piano music emanating from somewhere from time to time. The service was mostly good, although the chap who ambled over...More"
January 2020,Amazing!,"This is the third time I have visited Ormer for lunch. Each time it seems to get better. The food is amazing, the set lunch menu is great value considering the high quality of food served. The service is excellent, all members of staff go...More"
January 2020,Great Set Lunch Menu,"Food and service were top notch, really impressed. We had the three-course lunch set menu and every course was beautifully presented and, more importantly, really tasty and filling."
December 2019,Absolutely outstanding,"The restaurant dining room, the service, the quality and 
  presence of the food and the atmosphere were outstanding. A place to return and recommend."
December 2019,superb,Very nice experience. From arrival until end of meal. Sophisticated environment with delicious cuisine. I recommend
December 2019,"Amazing lunch 
Went to Ormer","Amazing lunch 
Went to Ormer before a lovely afternoon Christmas shopping. I was a fabulous location and the food was lovely. On the day we went the service was a little slow but the staff were very friendly and attentive and made the occasion feel...More"
December 2019,Christmas trip,"Love love love this restaurant.
Fourth trip in less than 6 months. Daughter brought me for my birthday in the Autumn (as it is my new favourite restaurant amongst some stiff competition) and loved it so much again that we decided to bring other daughter...More"
December 2019,Delicious food and stunning service,"9 of us went for lunch at Ormers and we were delighted at the whole experience. From the welcome on the door to the warm and festive drawing room, to the wonderful restaurant, food and service. We had the set lunch menu options - everything...More"
December 2019,"Top class food, great service, highly recommended",Visited for a pre christmas catch up lunch with a colleague - great find as the atmosphere is understated and the service excellent. The lobster ravioli was simply delicious and the white truffle linguine fantastic. The sommelier also made a great wine pairing recommendation. Will...More
December 2019,Refined understated luxury ,Some of the highest quality ingredients in the area in a quiet setting. Very good wine list. Service has been excellent the 3 times we've visited this year. Next door the Manetta's bar is also fantastic. The one star doesn't do it justice. Much superior...More
December 2019,Totally over-rated!,"The food is unexceptional, especially bearing in mind the price.
Set lunch at £31 for 3 courses has 2 starters and 2 mains on the menu with 2 additional choices each at supplements at £5, £8 and £10 each. Carrot cake or stilton included in...More"
December 2019,Understated Luxurious Elegance,"After starting with a few drinks in the elegant bar (mixed and presented to a very high standard) and running slightly late, the team were very accommodating in terms of a late start for our booking in the restaurant, which was almost full, and gentle...More"
December 2019,Sophisticated Dining,"Sophisticated menu and wine list.  Great food and service.  
The absolute highlight was the Lobster Ravioli.  
We would definitely return."
December 2018,Great food and service,"We booked via bookatable and got a midweek deal - £37.50 for a glass of champagne and 3 courses which was fantastic value.

The staff were excellent and the food was also great. The venison with chocolate was great - never had a sweet flavoured...More"
January 2019,"Good, but not memorable ","A dingy poorly lit basement dining room.  Staff were great.

Food, portions on the tasting menu were small, we left feeling hungry.  Many of the dishes felt unbalanced but the cooking was top notch.  So the venison dish, with one mouthful of venison, was overwhelmed...More"
January 2019,Excellent in all respects ,"Read this restaurant might be considered a bit “hotelly”
Well it is but in a very good way , beautiful bar tastefully lit 
Two Rossini’s - no problem and well done 
Welcoming from the staff - excellent - the dining room very 
Attractive , dark...More"
November 2018,Brilliant!,"Brilliant (as the Brits say). Lovey restaurant in Mayfair, we had excellent service and a wonderful meal. Everything was on point. The restaurant is a bit dark but that certainly did not take away from the ambience, it reminds us a little of a French...More"
January 2019,excellent experience,"Visited this Wednesday night, we received a very warm welcome. We all had a very positive experience. All the starters and mains were beautifully presented and tasted amazing The service was superb, very attentive, and polite. Nice atmosphere at the bar Isabel was very nice...More"
January 2019,Amazing,"My second visit, which can only be described as amazing: fantastic food, service and excellent wine. Agna was fantastic and we stayed to enjoy some tasty cocktails in the bar. Fabulous experience."
November 2018,Fantastic meal with family and new friends.,We were in town visiting my son who was studying in London. Since it was Thanksgiving we wanted to go somewhere nice. Ormer Mayfair was fantastic. Had a bottle of champagne at the bar while we waited for other guests. The bar is beautiful. I...More
January 2019,Marvellous evening / Great staff,"Having booked a ""bookatable"" special, we thoroughly enjoyed our evening. We started with a drink in the (very comfortable) bar, then had Green Thai pumpkin veloute, followed by chicken then a souffle. 
One guest (an ex friend) had the lobster main course, which came with...More"
January 2019,Don't eat here if you are a vegetarian,"Let me begin by saying that I do not expect all restaurants to provide a vegetarian menu, however when they do, I expect that menu and the food to be prepared to the same standard as the meat menu. 

We were in a party of...More"
January 2019,Fantastic experience! Excellent!,"Wow!! 
As soon as we walked into the restaurant I knew it was going to be a great experience.
the staff were amazing and so knowledgable. The food was delicious and superbly presented.  
Such was the food, wine and service we actually asked if the...More"
January 2019,Amazing restaurant in the heart of Mayfair,Great restaurant - excellent food and exceptional service.  The beautiful bar makes it ideal for pre and / or post dinner drinks and avoids having to go anywhere else.
January 2019,Outstanding,"Thank you Ormer Beautiful food pleasant proffesionl Staff tip top hygiene, FreshTasty food excellent glass of wine. Very surprised when our Bill was less than £45 per head 
would happily have paid much more.
Other restaraunts have a lot to learn from this establisment.

Thank...More"
January 2019,New Years eve,"Tasting menu for new year sounded exceptional, in general the food was excellent quality and very creative, wait staff were attentive and friendly 
Only course that disappointed was the starter of scallop, it was quite claggy!
The venison with chocolate sauce and chocolate ravioli was...More"
December 2018,Second visit this year,"Once again Ormer the dining experience was excellent! We both had the current set lunch menu opting for the lobster main course which with a fresh crab salad was divine, the team very attentive and helpful as usual. This is fast becoming one of our...More"
December 2018,Bookatable deal delight,"We booked the deal via Bookatable but were treated just the same as all the dinner guests. Led by Michelin-starred Executive Chef Shaun Rankin, Flemings Mayfair Hotel does indeed present modern takes on classic cuisine at Ormer Restaurant. The stunning Art Deco-inspired interior of this...More"
September 2021,"Superb food, cooked to perfection","We had a three course set lunch which was excellent. It's rare that you can say that every course really good. We enjoyed the meal and the paired wine. The surroundings were very good and the staff very attentive. 
The whole experience could not be...More"
September 2021,Tasting menu divine,"We booked dinner here for our anniversary and went for the eight course tasting menu with wine-pairing. The food was excellent, the sommelier knowledgeable and the staff friendly and attentive. We had a lovely evening and felt really looked after. My only criticism would be...More"
August 2021,Excellent 3 course set menu,"My partner and I treat ourselves to fine dining experiences for birthdays and celebrations and this was definitely one of the best!

We had the 3 course set menu dinner, including 2 glasses of wine, for which we’d purchased a voucher just before the first...More"
June 2021,One of London’s best fine dining experiences,"Being seasoned fine diners in London it takes a lot to really impress me and my wife but Ormer really impresses. A choice of 7 or 9 small and incredible courses are presented, each tasting exceptional.  The atmosphere is perfect in the delightful dinning room....More"
May 2021,Excellent 7 course tasting menu at its best!,"Lovely 7 course tasting menu at Ormer. Excellent food which is well presented and spaced out allowing you to enjoy each course. We added a Cheese course before dessert which was also excellent. Could not fault the food, service was also excellent, big thank you...More"
July 2021,Very disappointing 3 course set menu,"I was looking forward to this meal having read glowing reviews. However, it felt as though we were in a different restaurant with minuscule portions and some poor cooking.

We had the 3 course set menu dinner for £45 each including 2 glasses of wine,...More"
June 2021,Outstanding!,My friend and I dined here last week for the 9 course tasting menu! We also had the wine pairing and what an experience...it was so lovely to be out again experiencing fabulous food and atmosphere. Great service very friendly and efficient...fab new Chef cannot...More
June 2021,Top quality lunch,"With many covid restictions lifted we decided to return to Ormer Mayfair and with the change of Executive Chef we weren't sure what to expect.
We weren't disappointed with the new tasting menus an amazing range of produce and flavour combinations.
Definately will be returning...More"
June 2021,Beyond expectations,"We had initially booked a voucher for a GBM tasting menu during the first lock down. Since then the chef at the restaurant has changed and so the menu we received was different, but I am so pleased it had, it was amazing. Each course...More"
June 2021,Memorable dinner,"Visited with my husband for birthday dinner. Staff extremely attentive (birthday card in room and on table at dinner were lovely personal touches). Opted for the 9-course tasting menu with wine at Ormer. Highly recommend! Sommelier was outstanding, food was delicious - balanced and well...More"
May 2021,Amazing Food and Service,"Love the food, simple, light and clean. Intense flavours with well sourced British ingredients. 
Favourite Dish: Cod with chicken and Hazelnut sauce. 
Chocolate ceps petit fours was a discovery. Best Madeleine I had for a long time. 
Excellent and consistent service. Good Value for money....More"
June 2021,I agree with Martin,"I was going to write a glowing revue of ormer but then read what Martin wrote.
I agree with everything he wrote so eloquently."
May 2021,Absolutely sublime! Best food in London!,"I visit London very often and eat out there in restaurants twice a day. I was not prepared for the sheer excellence of the food I was served at Ormer. In a word, it is nothing less than sublime. Another word: outstanding. Yet another word:...More"
May 2021,"Ormer, Flemings Hotel  Mayfair -  Fine dining at its very best ﻿!","After lockdown it was wonderful to return to the fabulous Ormer Restaurant, and Chef Sofia’s exquisite seven course tasting menu was absolutely stunning and beautifully presented. Service excellent and included an explanation of each exceptional and delicious course. 

When we felt that this wonderful meal...More"
May 2021,The most amazing meal after lockdown - simply outstanding,"The ‘Ormer’ in Mayfair under the incredible and highly talented Chef Sofian, who is a sheer genius,  is undoubtedly the best and most exciting place to eat in London.  Amazing evening, food was stunning, and have already booked for June.  I expect a Michelin Star...More"
June 2019,Dine like Lords!,"How this place isn’t #1 in London is beyond me. It’s the best kept secret. My husband and I were greeted with smiling faces as they opened the door for us and helped with stroller. As we went down to the restaurant, someone was waiting...More"
June 2019,Fantastic Service ,"The service in this restaurant is absolutely outstanding. I’m not quite sure of their actual titles or positions but particular mention must be made of Matteo and Aga. 

From before we arrived we were made to feel very welcome by Aga who called to tell...More"
June 2019,Lovely Food Lovely Service,The food was interesting and innovative we both enjoyed two courses of fish but I am now planning to bring my vegan daughters there as they would have plenty to choose from. My husband would recommend the chefs specialty tortelloni. The service deserves a mention...More
June 2019,Excellent,"Great food, great service and great atmosphere! Would recommend to anyone. It was my boyfriends birthday, and the delicious meal was completed with a piece of birthday-chocolate cake as a gesture without beeing cheesy. Hope to come back again!"
June 2019,Fantastic food and staff,"Totally amazing food, a total treat for all the senses. Couldn’t fault a single thing! Staff were so knowledgable about the food, and so very attentive at all times. A fantastic evening."
May 2019,The best  lunch ever,"We love food and have also been following  Chef Kerth Gumbs for a number of years, so you can imagine our excitement when we finally got to try the food at Ormer Mayfair. 

We traveled from Australia via Singapore and Ormer was the next great...More"
April 2019,The worst service in Mayfair,"This restaurant doesn't even deserve one star, the waiters are very rude and impolite, especially one of them from Poland, who came to our table five or six times to try to sell us bottles of wine and cocktails even though we told her we...More"
