date_written,title,content
September 2022,Wonderful food but……….,"I like good food im not going to hide it I love a good meal and the food at core is exceptional in fact it’s incredible, they take simple things and take them to the next level but it’s not the food that caused the...More"
September 2022,What more can be said,To celebrate our wedding anniversary my wife and I booked a dinner at CORE. It was no simple task since reservations book up within minutes of being released. We planned and practiced and as soon as they became available we made our booking. Lucky for...More
September 2022,Absolutely wonderful!  Perfection!,"Where to start...the staff are knowledgable and friendly, the flavours of the food are what dreams are made of, the plate presentation is outstanding. If you want a meal that will blow your mind, an indescriable food adventure - look no further. Core is an...More"
September 2022,Flawless and unstuffy,This was the most wonderful experience- the food was exquisitely presented and incredibly tasty.No white gloves or cloches the service was friendly and intelligent.The waiters were passionate and alive.Dinner was £400 each including the wine pairing servive snd everything but a spectacular and special experience
August 2022,Coretastic,"It was mates turn to choose the lunch venue for our annual day out in London. It also coincided with his birthday. He chose Core and what a fantastic choice!

We arrived on one of the hottest days of the year and we’re made to...More"
August 2022,An memorable gastronomic adventure.,"We relished the tasting menu - a masterpiece of innovatively blended flavours and colours. Guided by the  accomplished sommelier, the dishes were perfectly accompanied by delectable wines. Service is impeccable . . . knowledgeable, responsive, unobtrusive. The atmosphere is elegantly discreet, As we were leaving,...More"
July 2023,An Unforgettable Experience,"This is one of the best meals I ever had. The food was indescribably good; the service, perfectly efficient yet friendly; the wine list, exemplary; the decor, austere but classy. Expensive, but not for this quality. Well-deserved 3 Michelin stars."
July 2023,"Minor Glitches, But Very Good and Memorable Meal","Well this was a difficult review actually and I debated 4 vs 5 stars and decided if it was a “blind” dinner, 5 stars for sure, but if it was told Michelin 3 star and best in London, I might have ended at 4.

On...More"
July 2023,Top 3 star Michelin restaurant,Really good gourmet cuisine on a high level. Relaxed and great service team befitting a three star Michelin restaurant. We had a great evening with friends!
June 2023,Great food - great talks with the staff - a lot of noise/staff.,"Let me start with the obvious part, the food was great!

There is a lot of staff almost running around the restaurant, you wonder why they have that many.  There is a lot of noise in the restaurant, might be something typical for London (as...More"
February 2023,Top notch ,"Ratings before us and name succeeds all expectations. Probably one of the best restaurants we have ever been to. Food, service, top notch."
June 2023,The worst,"I booked for 2 people for Core Restaurant at 9.45pm, my plane was delayed by over an hour to return to London, so I asked the restaurant and asked the attendant if I could change my booking or come half an hour late. She said...More"
June 2023,Near perfect fine dining,"As near perfect fine dining as I can remember. Absolutely delicious and immaculate; only one course (of very many, since we shared the two alternative menus) received anything other than rave reviews (the cod if Claire is interested) - and maybe that was the contrast...More"
June 2023,Worth the wait!,"A trip to Core had been on our to do list for some time and we were not disappointed!

We had the stunning Classic tasting menu and every course was an absolute delight with first  the potato dish and then the lamb carrot being absolute...More"
April 2023,Superb,"Absolutely fantastic in every respect. Well worth going for a truly lovely experience. The staff are friendly and efficient without being stuffy and nothing is too much trouble!

The CoreTeaser is the best dessert I have ever eaten but every course in the tasting menu...More"
March 2023,Top 10 restaurant to visit,"Fantastic experience from start to finish , products of high quality indeed.sommelier  very knowledgeable  with a  unique wine parings. Thank you all involved"
June 2023,Stunning in every way,"Sublime in every way- from the charming welcoming team to the astonishingly good food and the very knowledgeable, inspiring team who looked after us.Simply the best meal ever and Claire had a chat with us at the end which was the perfect end to a...More"
November 2022,Amazing evening. ,"Simply amazing!! We went to celebrate my husbands 50th Birthday and the whole evening was sublime. The food, the drinks and the service!"
May 2023,Best meal ever.,"The best meal we have ever had. 

Everything was just first class. 
A friendly welcome. We could chose a different tasting menu each, which lead to a fun competition comparing courses. 

The food was absolutely amazing, we like eating out, we have been to lots...More"
May 2023,Perfect,"A fantastic experience yet again at Core!! This time we visited with different friends and the four of us had the seasons tasting menu with accompanying wines.

Every dish was perfection and delicious and the wines were a perfect compliment.

I’ve said it before and...More"
May 2023,Wonderful ,Had a wonderful time service was excellent staff was friendly and polite atmosphere great will definitely be back 👍🏽
June 2022,"Another 3 star…….good, but a little bland",Of the 8 3 stars in the UK I’d say Core is the weakest that I have been to. I have been to 3 other 3 stars in the UK as you can see from my other reviews. Great food but overall I’d say no...More
June 2022,"Great food, need staff to explain things more re menus.",Firstly I want to say that the food and on the day service was fabulous and this is some of the best food I have tasted. My partner and I treat ourselves each year with a Michelin star meal. My partner bought an al la...More
May 2022,One of the Best.,"Lunch at Core was exquisite. Every course of the seasons menu was incredible, tastefully presented. Changes were made for my partners allergy with perfect vegetarian options for seafood. Wine is on the higher side which you would expect in a restaurant of this quality. Service...More"
June 2022,Good food but horrible management and service for a Michellin star restaurant,"I do not like writing this review as I feel that it does not do justice to the chefs in the restaurant but unfortunately our experience has been tarnished by the management of the restaurant, in particular the manager, Tiago. I have booked a table...More"
May 2022,Exceptional!,"From the second we arrived we were thrilled by the friendly, relaxed atmosphere and service.  The restaurant is stylish without being fussy and the staff are exceptionally good at what they do.  We were greeted by every one we saw, including being waved at and...More"
May 2022,Birthday dinner,"Amazing experience, been for my birthday celebration.
All the dishes have a sens and great taste 
Lovely amuse bouche 
All the presentations was meticulous and look fabulous 
Recommend this restaurant to everyone"
May 2022,"Good, but not 3 Michelin Star good","We enjoyed our meal here, but it failed to hit expectation or justify why Core has three Michelin Stars.  We found the food to be good, but no better than many other one star restaurants we have eaten at. 

The tasting menu was very, very...More"
May 2022,Equal top as one our most memorable meals,"We had waited 6 months to get a table and time we could all make! The stars eventually aligned and the experience exceeded expectations. The food was stunning, flavour wise and visually. We went for a mixture of the Core tasting menu and seasonal tasting...More"
May 2022,Unreal!,Came here for my birthday been trying to get a reservation for months and months it’s always booked and I can see why. The restaurant itself is presented so wonderfully it’s contemporary with just the right amount of furniture and fixtures and fittings the kitchen...More
May 2022,The best potato of my life :),"When booking a table at Core I was looking forward to an exclusive and sophisticated dinner with some luxurious ingredients. What a surprise that in the end the ""Potato and Roe"" course was the one we could not stop raving (and laughing) about throughout our...More"
April 2022,Three stars and well deserved,"Three stars all the way , and I mean Michelin , lovely tasting menu Great wine match , impeccable service Recognised some staff faces from Gordon Ramsay‘s Hospital Road Chelsea so to buy the best , One of the best meals I’ve had in London...More"
May 2022,Dangerously exclusive yet incredibly good.,"A visit to Core can only be described as an experience, not a mere dinner nor meal. Rightly ranked as one of the best restaurants in the world, how Clare Smyth can transform deceptively simple concepts into fun narrative and flavours with such depth is...More"
March 2022,once in a life experience,"I've been wanting to come to London for a couple of years to try this restaurant!
it was an AMAZING experience! 
super interesting wine list"
March 2022,Stunning Food,"Simply the best food experience! Every course was perfection and the attention to detail was something.

In my opinion the wine pairing is a must and elevates the food experience to something else.  We selected the two different menus and were treated to pretty much...More"
April 2022,Just wow! ,"Wow, an amazing experience and incredible food. Service was perfect and the head waiter very good with appropriate conversation and information we asked about the fingerprint artwork. The story about the first plate on the table with the fingerprint is great. Claire Smyth was there...More"
September 2021,Just Exceptional,"From the start it was sublime...
The entrance to being seated.
The little touches 
The many helpers
Each course just so perfect
The descriptions of each layer
The wine to accompany 
So So So good
The little Birthday treat
Thank you to each and all...More"
September 2021,Well Done All!! A Superb Meal and Fine Dining Experience; Not to be Missed!,"Core by Clare Smyth is what fine-dining should be. Exceptionally and uniquely crafted fresh and tasty food, well-paired drinks, impeccable service, and a quality setting. Although one goes to a Michelin 3* restaurant based on the reputation of the Chef-owner and for its food, the...More"
September 2021,Lunch event,"Booked Core for a special birthday event for four people.
Totally fantastic experience from the moment we arrived.
Exceptional service throughout and sublime food.
Seasons tasting menu with accompanying wines for the four of us.
Wonderful.
Great atmosphere, well looked after and a meal that...More"
September 2021,A (slightly) dissenting voice,Visited Core recently on a trip to London.  I was excited to be going and very happy to have gotten a reservation for the day I wanted (it's easy really if you're well organised - get on the website at exactly 11.59pm 90 days before...More
September 2021,Dissapointing,"I was so looking forward to go to this restaurant..
My husband and I managed to get a table for lunch last Saturday. 
Unfortunately on that day traffic was terrible (many roads closed), the taxi ride took over an hour (should have taken 35 mins...More"
September 2021,Sublime ,"Simply sublime food, well presented and delicious, just as it should be.  I will be back with more friends very soon. 
Thank you for restoring my faith in French food."
November 2020,Wow,"Simply exquisite. I went to celebrate my wife’s 30th birthday. We went the day before a COVID lockdown was about to be implemented. Despite this, the staff were extremely warm spirited and welcoming. Everything we ate and the cocktails we drank were outstanding, the core-teser...More"
August 2021,World class meal at the latest london Michelin three star addition,My second visit to core- loved pre covid  one with my wife and wanted to treat our london based son and wife-an earlier date scrubbed by covid closure so thrilled to get this in. Great tasting menus- we did seasonal as we had tried classic...More
August 2021,TOP,"Excellent dinner celebrating a birthday, we were made to feel very special, food was divine out of this world."
August 2021,A wonderful experience - worth the hype,"We had a reservation which they cancelled due to the first lockdown, and rebooking became impossible as tables get snapped up instantly since they got a third star. We finally managed to go this week and had a lovely experience. 

Service was impeccable, the dining...More"
August 2021,The most wonderful dining experience,The food and service was perfect- best food I have ever eaten. The whole evening was a wonderful experience.  The bar and dining room are beautifully decorated.  I am fortunate enough to have eaten in some amazing restaurants but my evening at Core was the...More
August 2021,Best food in the uk,"Booked when they received there three stars, delayed due to COVID, then had to be cancelled due to lack of staff, eventually on a Thursday night arrived, from the moment the door opened, it was impeccable. 
The service as one would expect is perfect, the...More"
August 2021,The Flowers are just Beautiful ,"From the moment we entered the restaurant we felt we were experiencing something special. The setting, the music, the ambiance, the staff, all excellent and that was before any food was consumed.

The food is amazing. I've had amazing food before, and thoroughly enjoyed Mirazur,...More"
August 2021,"Lovely food, but really poor experience","We were really disappointed in our experience at Core. Everything started off wonderfully, with excellent service and some really excellent food, however, between our two desert courses we were approached and asked if we would like to “stretch our legs” and “eat in a different...More"
July 2021,Perfect,"Do whatever you can to get a table here. The whole experience was simply perfect. Service, food, ambience. A very special evening indeed."
March 2023,Total Indulgence,"Ok, so when you eat at a 3 michelin star restaurant you know for sure that the food is going to taste good. It tastes better than good! It’s sublime! Great ambience! Great service! The taster menu was a tad one note and whilst I...More"
January 2023,Absolutely phenomenal,"I had been frantically and endlessly searching the reservation system for months to nab a spot here, having been told at other restaurants (SOLA, A Wong, Ynyshir) that it was possibly one of the UK's best, as well as having 3 Michelin stars and the...More"
January 2023,Superb Saturday evening to celebrate a 60th Birthday.,"Superb Saturday evening to celebrate a 60th Birthday.

We chose the Classic Tasting menu, also available were the Core Seasons menu 
and A La Carte menu, so catered for all (well, all able to and prepared to dig reasonably deep.

We were first to sit...More"
January 2023,Exceptional in every way,"Oh my what a wonderful experience… had lunch at Core on Saturday and from start to finish the experience was exceptional! The service was first class but not over the top, and the food produced was just of the scale. By far the best restaurant...More"
January 2023,Superb evening ,"Second visit to Core, and even better than the first!
The welcome by all the staff, including Clare as you enter the plush dining area with a view of the glass fronted kitchen, is a the first sign of the excellence that awaits the diner....More"
November 2022,Creative Cuisine,"I'll describe this place as being beautifully presented and having wonderful style. Their wine pairing is incredible, and the atmosphere is stunning!"
January 2023,Excellent!,"Prestige and how a restaurant should be run. The service, the food, the staff. Impeccable. My 2nd time here and better than the last."
December 2022,Extraordinary experience ,"Words can't describe what a beautiful, delicious, and perfect experience our dinner was. As soon as you enter the door, to every minute of the well choreographed dinner to our departure - perfection. There is an abundance of staff and one has to admire the...More"
January 2023,Everything I wished it would be,"Visited today Saturday 7th Jan, we had the classic tasting menu and we were completely blown away. The restaurant is beautiful and the staff are all welcoming and knowledgeable.  This is an unpretentious restaurant serving world class food with matching service. To top our visit...More"
January 2023,An enjoyable evening,"As the first booking for dinner is 6.30 and the doors only open at 6.30 there is no chance to have a drink at the bar before.
That said, the welcome is friendly and efficient, as one would expect. There is a whole host of...More"
September 2022,We ate like kings - incredible 50th birthday celebration,"We booked Chef's table for a 50th birthday celebration for 10 people, so we had the tasting menu with the flight of wines. We had never eaten in a 3 Star Michelin restaurant before and were intrigued to see what the difference would be to...More"
December 2022,Knock Out .. fabulous food and enjoyable company,"We had the chef’s table for a Friday night dinner .. pre Xmas, it was our way of saying ‘au revoir’ to 2022.

We chose the Seasons menu, and each dish was a knock out, from the canapés, hors d’œuvres, through to the main course...More"
December 2022,Core Blimey Fantastico!,"Due to transport issues all over London we ended up being an hour late. The super, charming, smiling front of house ladies immediately made us so welcome and our party of 6 had one of the best food experiences ever. Gareth the sommelier ( is...More"
November 2022,A real (but expensive) treat!,"I ate her in Nov 2022 with my husband.  We were given some gift vouchers to redeem against the price of the meal but you still need a fair few £'s when it's time to settle the bill.  Anyway, it was a treat and we...More"
January 2022,Amazing,"I have worked and owned as part of a family business a catering establishment in a very prominent location in London.
My Partner wanted to gift me a string of fine dining experiences for my birthday and this restaurant was the 5th in 5 days...More"
November 2023,Faultless,"I love a dirty burger or a good pizza, fine dining is something I don’t mind once in a while but it wouldn’t necessarily be my preference. Despite all of this, Core is without any doubt in my mind, the restaurant I have eaten best...meals I’ve ever had.

Been incredibly fortunate to have eaten here a few times and each experience has been incredible. Beautiful venue, light and classy without being over pretentious, wonderful views into the kitchen alongside attentive and friendly staff from the front of house, Rob the restaurant director, Gareth the Sommelier to each chef who comes out to describe the dish they have lovingly, proudly and expertly prepared. 

No matter how many times I have a few of the same dishes, it never tires. I could eat that bloody amazing potato over and over again.

All in all superlatives aren’t going to do the talent behind this venue enough justice. If you’re in the position to splurge on this extreme luxury and are prepared to work for a reservation, make this your number one destination.More"
November 2023,Somewhat disappointed,"Been several times before  and marvelled at everything but this time found it different.  Firstly the decor had changed and it didn't feel as airy as it used to.  Numerous staff, all attentive and knowledgeable but this time a couple of disappointing dishes especially the...small piece of turbot which was hard and yellowish and the accompanying kelp and shell fish didn't enhance it. Tasted very fishy!  The Forest dessert looked spectacular but too much pastry and was glad there were a few chocolate leaves.  My husband's chocolate Malteser confection was wondrous but had loved it previously.
Amuse gueules  were extremely artistic but the lobster roll was disappointing.  Wonderful bread and butter.
Lovely finishing touch with warm chocolate tarts and boozy jellies.More"
November 2023,The Pinnacle of Gastronomy,"I visited Core for lunch yesterday with my fiancé and friends of ours. Core has always been number one on my list of restaurants to visit and I was luck enough to go and to experience it yesterday. 

Our table was difficult for the kitchen...and the waiters as one of us had a shellfish allergy and I myself am allergic to Fish. 

From the second we were seated, we were attended to, from getting up to use the restrooms or filling up water, you were always looked after. The level of service was astounding, to go to the restroom and to come back and see you napkin folded neatly and your water topped up was astonishing, this even led to a game with the waiter where we left our napkins folded before we left to see if we would pass their high standards(to which only one of us succeeded) 

The whole table opted for the Core ""Classics"" menu, which had alterations for both of the allergen diners. The Amuse Bouche was delicious with the highlight being the pumpkin Gougere which was just an explosion of flavour. 

The scallop tartar was stunning, fresh and very refreshing, and served absolutely beautifully. 

The Cep tartlet which I had substituted for the roasted cod, was absolutely phenomenal and full of different flavours which worked harmoniously.

Now, the chicken and cockles dish came to the table and looked absolutely stunning, however I had been served caviar with mine which I cannot eat! I informed the staff member politely and it was rectified and dealer with in extreme haste, to the point where there was no disruption to the meal and the staff were extremely apologetic even though I was not too fussed! 

Even though they didn't have to, they kindly made ammends to the small mistake and gifted the table the wine pairing for the rest of the meal, the highlight being the apple brandy paired with the core apple, which was mindblowing!
The staff also brought out two ""core""-teasers along with the Eton mess as they knew I was excited to come try as much as I could! 

The Pear & Verbena Eton mess, the best thing I've ever eaten. UNREAL.

And to finish off with the most indulgent chocolate tart and boozy wine gums was the perfect end to a perfect meal. 

I also left my core cookbook there as I was hoping chef clare would be there to sign it as her cooking is a massive inspiration to me, unfortunately she wasn't there but the staff are keeping hold of it to post back to me when she has signed it, if this doesn't show you the level of care from the core staff nothing will. 

Also thank you Chef Johnny for the picture !

The best meal I have ever eaten and I give it my full recommendation. 

Thank you Core Team.More"
September 2023,Wonderful 70th birthday dinner,"An outstanding evening of extraordinary dishes, full of flavour, paired with perfect wines in a beautiful environment. Service was exemplary. It deserves all of it’s three stars and probably one of the very best meals we’ve had. It’s a very comfortable environment too , no...bling !
Meeting Clare Smyth and her team at the end was a pleasure.
Gluten free -no problem and right from the start the staff we aware without the need for reminding.
Thoroughly enjoyable evening and I just cannot believe how others ( claiming to eat 3 star food all over the world ) can find it “disappointing “More"
November 2023,Terribly disappointing. Three poor dishes out of seven for £235.,"What a disappointment! We had flown down from Shetland, and stayed in a hotel in London, in order to celebrate my son's birthday with dinner at Core. With the price of the meal, it was roughly a £3,000 trip, and all because my wife wanted...the Clare Smyth experience. Sadly, it was a real disappointment. We have eaten in lots of three Michelin star restaurants around the world, and this was the first time that we could not finish three of the seven courses. We chose the seasonal menu at £235 because it sounded fresh and interesting. The meal started with four amuses bouches, three of which were excellent. The only duffer was the lobster roll, where the ratio of bread to lobster was all wrong.
The menu started with the best crab dish I have ever tasted, but things went downhill very quickly. Smoked Fowey Mussels were small and tasteless, in a very odd leek and fennel sauce. None of us could see the point of the dish, and were certain that nobody in the kitchen had tasted the sauce. Then came the Cornish turbot. We love turbot, but this was small, dry and tasteless, with a very strange cucumber and kelp sauce. The Scottish cep  and white truffle tartlet was absolutely glorious.
Then came the theoretical star of the show, the Rhug estate venison, which was so tough it was inedible. We eat a lot of venison and this was so tough I would have been embarrassed serving it at a dinner party.
It is a very attractive restaurant space, with a huge army of staff, but somebody really needs to start tasting the food.
I get the feeling that they have disappeared up their own backsides. It was a nightmare getting the reservation in the first place. When I came to confirm the reservation, I was hung up on six times.
We would not return under any circumstances. The worst value dinner of my life.More"
October 2023,Disappointing ,"We visited Core for dinner last night and were sadly disappointed.  Having visited previously and having had an amazing meal I had high expectations but the standard just didn't compare to my last visit.  We selected the Core Classics menu and all food was beautifully...presented.  Standout dishes are the potato and apple (dessert) and the lamb jus with the carrot dish but the others were distinctly average in flavour.  Service was also VERY rushed - we had to ask twice if we could have more time between courses.  As soon as you put your fork down your plate is gone as there was always a server hovering nearby so it was very hard to have a private conversation.  We also had the wine pairing which was extremely disappointing and given the rush we were always double or triple parked! The pairing with the apple dessert was the best one of the night   The coffee is also very bitter!  With a bill  just under £1k including service of around £120 you would expect the whole experience to be flawless, sadly it wasn't this time....More"
August 2023,One Of The Best….,"I came here in August with 3 friends and honestly it was one of the best meals I’ve ever had in my life. We make an effort to go to a Michelin / fine dining establishment at least once a month and have eaten at...some spectacular places but all 4 of us left feeling we may have had one of the best meals we’ve ever had. Food, service, atmosphere - 10/10 - if you’re looking at this and thinking about going just please book it immediately!More"
July 2023,Unexpectedly unimaginative,"I should preface this for relevancy by saying I’ve had the pleasure of dining at several Michelin starred restaurants. 

We dined here for my 30th birthday and we left rather disappointed. Service was immaculate, the atmosphere sensational. We all had the seasonal tasting menu and...I had the wine pairing. The food was rather standard, there wasn’t any dish I’d say was really all that exceptional. 

The wine pairing was particularly disappointing; for such a high price point I expected a much higher quality of wine. Almost entirely new world with only a single Bordeaux inbetween. Very surprised and not pleasantly so. 

Regrettably nowhere near the kind of standard I would have expected from a restaurant with any level of star.More"
July 2023,amazing,"Amazing evening, for a very fussy eater they accommodated without hesitation - I ate more than i could have imagined on the taster menu. Thank you."
May 2023,Exceptional food and service - very special place ,"Took my sister for a special birthday dinner. The food is truly exceptional. The staff are out of this world good. Like amazing, possibly the best service experience I've ever had. Best dinner we've ever had. 
It's crazy expensive for the average person but this...was a special occasion that I'd been saving up for a while and it truly was a wonderful, memorable experience.More"
August 2023,“OFF THE CLOCK”,"Best restaurant by far that I have ever visited, it’s an “Experience” I’ve never seen so many staff in one place , the service and attention to details is just incredible and everyone is so helpful , every piece of food has an explanation to...it, one of the chefs comes to your table to see that you are enjoying your meal and to describe what’s on your plate, the food is absolutely delicious. I had the mushroom tart which has a much fancier name on the menu! It was absolutely delicious. I then had the card which was unreal, they give you food in between complimentary which is beautiful, I had a Maltese a desert which was absolutely insane. I’ve never tasted anything quite like it! This was such a treat and I would recommend it to anyone wishing to celebrate or spoil themselves. It was well worth it.More"
August 2023,Reservation process impossible,"Reservations impossible 
It’s impossible to get a table here. Other than staying up until after midnight to get the date change on open table. 

Tried many times - give up 

The one that got away !More"
July 2023,A Memory you will not forget,"This was a culinary treat beyond what anyone in our party of 4 expected. The food was beautifully prepared. The service was a choreography of servers about 25 people weaving in and out without traffic jams. 
I knew it was going to be special when...one of the chefs came to our table and asked without any pretense if we flew in to eat at Core. 
It was pricey, but it is a lifetime sense memory. One I will not forget.More"
