date_written,title,content
August 2023,"Would not return, would not recommend","We attended this restaurant for dinner last night. 

Things that was excellent...

The waiting staff were super friendly and attentive. 

The wine list was vast

Things that were ok....

The wine, we ordered a bottle of sancerre as its my favorite wine. The waiter informed...us that it was not chilled so while we waited, they offered us a glass of fizz. When the wine was served, it was still only slightly chilled so we had to ask for ice. 

Things we didn't enjoy...

The food - didn't enjoy the menu 1 bit, the taster menu was odd! The pigeon wellington was only slightly warm, the fat was not rendered on the pigeon and the pastry case was soggy. There needs to be more description on the menu. 
The daughts idea for the menu seems slightly pointless. 

The environment was very very minimalistic, it felt cold and empty. The restaurant was extremely quiet. 

Would we return....no. Would we recommend...noMore"
August 2023,Great choice for a special occasion,We came here to celebrate our wedding anniversary having read favourable reviews & also tempted by the very reasonable set menu. This turned out to be a great choice - the food was superb in both presentation & flavour & the service excellent. There was...a good wine list with a very helpful sommelier. We will definitely return.More
July 2023,Outstanding,"We discovered this place browsing through the Virgin Experience dining options, and opted to come here for lunch. This was unequivocally the best value meal we have ever had in our lives. The quality and presentation of the dishes is Michelin star-worthy. The service is...spot-on and the decor is pleasant and there is not an air of pretentiousness, despite its elite postcode. We will look to come back for the tasting menu!More"
August 2023,Lovely set lunch,"We went with friends (their first time) for the summer set lunch which was lovely and started with some pink champagne (included in the price) and first-class canapes the 3-course meal was excellent as was the service, great value for cooking of this standard, well...worth a visit.More"
July 2023,Great dining experience,"Great restaurant: elegant ambiance, very professional and nice staff, haut cuisine food. Interesting gimmick for the menu. Not cheap, but not surprising given the level."
December 2022,Hidden gem in the neighbourhood,I have found this place while searching through tripadvisor for a nice place to eat in the neighbourhood. I am glad that I have made the right choice. There are options of 3 courses dinner (which there are 9 items that you can choose from...More
December 2022,Exceptional lunch - good to be back!,Its been a while since we dined at the wonderful Launceston Place but great to be back. The food was excellent and each course was presented perfectly and tasted delicious. The ambiance was very relaxing and the staff were friendly and attentive. A perfect and...More
December 2022,Off the scale presentation of food,"Very enjoyable experience yesterday. Dishes were displayed in novel and beautiful ways. Service very polite but also friendly. Lovely, calm environment where food and service take centre stage. We had a great time ? Over 3 hours, but staff didn't rush us in any way."
November 2022,"Huge turnaround, what a gem indeed!","I’m a firm believer in second chances, sometimes even third chances and I’m so pleased that I decided to return to Launceston Place. 
Back in 2018 I was hugely disappointed with the food at this quaint little restaurant beautifully situated off the main hustle and...More"
December 2022,Amazing food,"Great atmosphere, wonderful food and friendly staff. A pleasant experience, totally different to normal restaurants."
December 2022,Explosion of our taste buds,It was an absolutely amazing experience eating here!!!! I can’t explain it better that an explosion of flavors in my mouth!!! Me and my wife loved this place and it may be the best food we have ever eaten!!!
November 2022,Excellent,"Excellent food, quick to arrive and very delicious. The service was friendly and efficient. Highly recommend"
December 2022,A hidden gem,"A hidden gem 

Launceston Place is a hidden gem. It sits, tucked away in a little side street, right in the middle of some of the most expensive real estate in Europe, .It is a neighborhood restaurant for a very swanky neighbourhood indeed

But the...More"
December 2022,Thoroughly enjoyable,"The food was excellent - wonderful flavours, beautifully presented and just the right portion sizes. The service was great, the staff being able to answer any questions we had about the food and wine, while being fun to engage with.  A really good experience.
NickMore"
December 2022,Recommend,"Service was excellent absolutely perfect. 

Menu was limited but interesting!
We both enjoyed our food pricey but worth it.

Recommend if you enjoy quality..More"
December 2022,A real treat,Exquisite food Perfect service A delightful experience.My old friend and Inhad eaten there before and will certainly plan to return.
December 2022,Wonderful experience,"We booked this restaurant without really knowing what to expect, but it has been a wonderful experience. First, guests arrive is time-slots, which makes that staff has time for attention to every table and a warm welcome. No rush, although we were reminded friendly that...More"
December 2022,Great experience,All was perfect ! The food was delicious and the waiters very friendly. The recommendations for the wine was top ! We will be back….More
December 2022,Fantastic and happy family meal,"We had a really lovely meal celebrating our son's graduation. Delicious food (we had the six course tasting menu), very inventive but always full of flavour, portions just right and beautifully presented. The service was outstanding, well organised but also friendly and the team let...More"
December 2022,A culinary experience to delight all your senses!,"The team at Launceston was very forgiving when we arrived 10 minutes late for our reservation and once we realized it was the Chef Tasting Menu only on Saturdays (we were a bit confused initially, having never been to this establishment before), we relaxed into...More"
July 2023,Disappointed,"We arrived at Launceston place with seven people rather than the six that we had booked for and as a result, even though they had the space. They said that we either had to have the tasting menu which was considerably more expensive or the...More"
June 2023,Still right at the top of the Game...get a rare five star from me,"Used to be a regular when more frequently in London. Previous to this visit I had my Mothers 80 Birthday Lunch Party here a number of years ago.  A Great Success. 
On a recent visit it was rewarding to see that if anything the Menu...More"
July 2023,Excellent overall experience and a great value,"This is an excellent restaurant that seems to aspire for a Michelin star.  It does not disappoint.  Very clean decor in a minimalist approach, the focus is clearly on the food.  Dishes were well presented and creative, and the Chef's tasting was well priced and...More"
May 2023,A South Kensington must visit,"Chef’s tasting menu was excellent. From the amuse bouche, bread, and other teasers to the monkfish and pigeon and yummy desserts all was superb.  My wife was not a fan of the pigeon but she still exclaims this was one of her favorite restaurants ever....More"
June 2023,Superior experience ,"Superior experience. 
High-end gourmet food. Staff is very attentive and well informed. The restaurant is in the Kensington posh area and justifies the drive from the center of London. ENJOY! 🌷🌷🌷"
June 2023,Superb dining experience,"An absolute superb dinner at Launceston Place, hidden in a quiet corner of Kensington London. 

We were warmly welcomed by the lady at reception once we arrived. Other staff were friendly and professional too. Explaining the menu and details of each dish patiently. 

We chose...More"
March 2023,Wow,"This restaurant is a true culinary gem. From the moment you enter, you're greeted by a sophisticated and elegant ambiance that sets the stage for a remarkable dining experience. The menu is a testament to the chef's creativity and commitment to using the finest ingredients....More"
May 2023,Excellent food & service again!,"This was our second visit for lunch at this cosy, comfortable Kensington restaurant. We enjoyed this visit just as much as the first. The welcome is warm & sincere and immediately relaxing. Great ambience in the dining room. We had the set lunch which is...More"
February 2023,cozy place,"The atmosphere at this restaurant is cozy and intimate, perfect for a romantic meal or a small gathering of friends."
February 2023,Food,"Some of the restaurant's food is very finely prepared, that is, the portion size is relatively small. But the taste is not bad, the fish is very fresh"
April 2023,The food is exquisite,"Launceston Place is a hidden gem in a lovely neighbourhood. The food is exquisite, the service is impeccable, and the atmosphere is cosy and elegant. I highly recommend the tasting menu with the wine pairing for a memorable meal.More"
April 2023,Excellent dining.,This was our fourth visit and we were not disappointed. Excellent food and service. It was an anniversary mentioned when booking and the restaurant's response with a special petit four was a nice touch. For the quality the cost was not excessive and cheaper than...More
April 2023,not recommendable,"We came here for dinner during our stay in Kensington. The place was highly recommended to us. We chose the chefs tasting menu with a wine pairing. We have been fine dining around Europe for many years and sadly the food here disappointed us, especially...More"
March 2023,Great lunch tasting menu,"A fabulous lunch experience. We enjoyed the 6 course lunch tasting menu which is highly recommended. We chose not to do the wine pairing though and didn’t have the optional cheese course, but there was more than enough food.Service was very good from the welcome...More"
March 2023,Excellent tasting menu! ,"Went for a romantic dinner with my spouse on a Friday night, We had the tasting menu. Exceptional food - everything was delicious! The portions were truly tasting menu size, which left you full, but not overly so. Service was also exceptional - prompt and...More"
January 2023,A fabulous meal and really enjoyable evening,We dined here on our first night in London and the food was delicious. What a talented chef Ben Murphy is! The staff are all so lovely. The perfect blend of professionalism and friendliness. If you want a fine dining experience in a relaxed atmosphere...More
January 2023,Perfect,"Perfection on a plate - well, several plates! Some of the paired wines were a revelation and all matched the food perfectly. All served by friendly, professional staff, couldn't fault any aspect of it."
January 2023,Fantastic taster menu,"We visited for my Mum‘s birthday and the whole experience fro start to finish was perfect. A really tasty, imaginative menu, great wines and attentive service. They catered well for my partner who is gluten free too. They also made a lovely little cake with...More"
January 2023,100% recommend!,"I can’t recommend highly enough - such a wonderful evening! The food, service, ambience was all such high quality. I am gluten and lactose intolerant and they were able to adapt the tasting menu and everything wonderfully - I can’t wait to go back!More"
January 2023,Its In Our Top 5 (Or Maybe 3) Of All Time,You know you have experienced something special when you are still talking about individual dishes a week later.  My wife and I had the pleasure of a 6 course tasting menu on a recent visit to London. Launceston Place had been on our bucket list...More
January 2023,Lunch,"What a spectacular meal from Launceston Place.
Meal was creative and exciting. Each mouthful, a taste sensation on the tongue.
Staff were both pleasant and knowledeable about each course.
Clean, modern decor. 
No parking but easy walk from Gloucester Rd tube station.
First time visit...More"
December 2022,Exquisite and refined lunch,"Visited with my daughter and we loved the 3 course lunch which is good value considering  this is a fine dining restaurant. The food is Michelin star worthy, full of surprises, and the presentation is stunning. We also chose the signature egg and soldiers dish...More"
January 2023,Exceptional,"My fiancé and i visited Saturday night and both agreed everything from start to finish was exceptional. Monkfish / cauliflower was a highlight as was the seaweed butter and the pre dessert. Wine pairings excellent. 
Although we were given some complimentary extras from the kitchen...More"
January 2023,Always excellent,"I’ve been coming to Launceston Place for many years and it’s always a pleasure. I’ve brought many friends and they have all enjoyed the experience. Front of house provide exceptional, polite and friendly service worthy of Michelin fine dining standards. Talented Chef Ben Murphy is...More"
January 2023,A lovely meal to start my wife's birthday celebrations,"I had booked this restaurant back in July, as I wanted to ensure (following the reviews) that we got in.  It was also a surprise for my wife, who was immediately taken in by the décor and the warmth that all the team offered.

We...More"
January 2023,Just old-fashioned elegant service and with a modern twist to the food coupled with cosiness.Just lovely do go,"This was just a lovely restaurant with lovely food and the most lovely staff. You don’t really need to have a Michelin star to have a nice time. The restaurant decor, ambience, staff, and atmosphere were just lovely. It has been a long time going...More"
December 2022,Amazing food,"I went there for lunch and the first thing I noticed was the very unique and interesting system of choosing the menu. (Go and see what it's like!).
The staff, including Chef Murphy, were all friendly and above all we were very satisfied with the...More"
November 2022,Fantastic food,"The food was excellent, as was the service and atmosphere. It's on par with the best Michelin-starred restaurants."
December 2022,Gimmicky. Poor.,"I was invited by my wife to have a meal on new year's eve. We got a late lunch slot before the evening set menu kicked in. I was really looking forward to this. I didn't eat, I had a drink before (so was feeling...More"
January 2023,Mr Mariano De Lorenzo,"Fabulous atmosphere! Extraordinary place. Meets an elite standard by which you judge all other restaurants. The staff is always ready to help, the premises are extremely clean, the atmosphere is lovely, and the food is fresh, delicious and beautifully presented."
April 2022,Fantastic meal and service,"Gorgeous tasting menu, every course was a delight. Plus the wine pairing was excellent. Really good service. Worth every penny and calorieMore"
April 2022,"Fantastic food, beautiful restaurant with excellent service","Easily one of the best restaurants in London. Relatively affordable compared to many other fine dining places with the option of an a la carte menu (also not all that common!).

Really liked the decor and overall atmosphere of the restaurant; spacious, comfortable and calm,...More"
April 2022,A Delightful Lunch,"Celeriac, Quail, and Yuzu are absolutely delicious; the rest on the lunch tasting menu is nice as well. Ordered a glass of Taittinger, spilled it accidentally, and the staff dealt with the situation very professionally. Also tried the orange wine by glass: made in Japan,...More"
March 2022,Great to be back,"Before lock down I used Launceston Place quite often for business lunches as well as personal entertaining , so this was the first time back in over two years- how I missed you! 
The new decoration is relaxing and the lay out as it was...More"
March 2022,Two words - Top Notch!,"A simply outstanding hidden gem - a very warm authentic welcome to an immaculate restaurant.  The food on the tasty (tasting!) menu was creative and different - ingredients all superb and high quality.  Service was genuinely friendly, fun and super helpful.  The wine list and...More"
March 2022,Simply Exceptional!!!,From start to finish the service was excellent! Every dish we ordered tasted incredible and looked simply stunning. A lovely environment nestled in a beautiful part of London. I couldn't recommend Launceston Place highly enough!
April 2022,Perfect from start to finish!,"I had bought a three course lunch here as part of a Virgin Experience Voucher for my mum's Christmas present, and wanted to give a 5-star review as it was a really fabulous afternoon. The service was thoughtful and attentive and Francesco was a lovely...More"
March 2022,"Food, experience and personality. More than a meal","Recommended by a colleague who set high expectations for Head Chef Ben Murphy's food. Did not disappoint. A quaint dining setting with dim light is elevated by the friendly service throughout the restaurant. Food and wine was a delight. Dining with 3 friends, we had...More"
March 2022,Genuinely superb experience,"Interestingly quirky laid out restaurant with delightful and friendly staff. The quirkiness continues with a board with multiple choices for designing your own menu. We chose the chef’s own taster menu, as is our normality and we trusted his choices. From the amuse bouche to...More"
March 2022,needs a star,"This is a fabulous restaurant with excellent service, why does it not have the Michelin endorsement it deserves. An exemplary advert for the UK restaurant sector. The service is first class, the tasting menu fabulous, and the wine pairing educational. Done expect a bargain, but...More"
March 2022,Tastebud Heaven,"A warm friendly welcome and attentive staff through out. Fun playful element of the draughtboard menu. The day was a true delight as we explored through the tasting menu. Amazing delicious, creative presentation with excellent “packed with flavour” dishes, every course superb."
March 2022,The right place,"Great restaurants with an amazing atmosphere, the perfect place to celebrate a special moment. The wine list was great with a great variety. 
Absolutely recommended."
February 2022,An experience I will never forget!,"An absolute MUST! From the moment you walk in the door you enter into a world full of incredible food complemented by warm and passionate staff. From taking my grandma, to work people, to family and friends for special occasions, every single time is a...More"
March 2022,Fantastic,Fantastic meal for a birthday. Staff and the chef were incredibly accommodating with special requests and the food was superb!
March 2022,Fantastic dining experience,"came here for lunch with my son.

What a delightful restaurant. The food was exquisite. 

We were looked after by the lovely Adela  who was knowledgeable and very funny. What a charming girl.

Will definitely come back here.More"
December 2022,Hidden gem in the neighbourhood,I have found this place while searching through tripadvisor for a nice place to eat in the neighbourhood. I am glad that I have made the right choice. There are options of 3 courses dinner (which there are 9 items that you can choose from...More
December 2022,Exceptional lunch - good to be back!,Its been a while since we dined at the wonderful Launceston Place but great to be back. The food was excellent and each course was presented perfectly and tasted delicious. The ambiance was very relaxing and the staff were friendly and attentive. A perfect and...More
December 2022,Off the scale presentation of food,"Very enjoyable experience yesterday. Dishes were displayed in novel and beautiful ways. Service very polite but also friendly. Lovely, calm environment where food and service take centre stage. We had a great time ? Over 3 hours, but staff didn't rush us in any way."
November 2022,"Huge turnaround, what a gem indeed!","I’m a firm believer in second chances, sometimes even third chances and I’m so pleased that I decided to return to Launceston Place. 
Back in 2018 I was hugely disappointed with the food at this quaint little restaurant beautifully situated off the main hustle and...More"
December 2022,Amazing food,"Great atmosphere, wonderful food and friendly staff. A pleasant experience, totally different to normal restaurants."
December 2022,Explosion of our taste buds,It was an absolutely amazing experience eating here!!!! I can’t explain it better that an explosion of flavors in my mouth!!! Me and my wife loved this place and it may be the best food we have ever eaten!!!
November 2022,Excellent,"Excellent food, quick to arrive and very delicious. The service was friendly and efficient. Highly recommend"
December 2022,A hidden gem,"A hidden gem 

Launceston Place is a hidden gem. It sits, tucked away in a little side street, right in the middle of some of the most expensive real estate in Europe, .It is a neighborhood restaurant for a very swanky neighbourhood indeed

But the...More"
December 2022,Thoroughly enjoyable,"The food was excellent - wonderful flavours, beautifully presented and just the right portion sizes. The service was great, the staff being able to answer any questions we had about the food and wine, while being fun to engage with.  A really good experience.
NickMore"
December 2022,Recommend,"Service was excellent absolutely perfect. 

Menu was limited but interesting!
We both enjoyed our food pricey but worth it.

Recommend if you enjoy quality..More"
December 2022,A real treat,Exquisite food Perfect service A delightful experience.My old friend and Inhad eaten there before and will certainly plan to return.
December 2022,Wonderful experience,"We booked this restaurant without really knowing what to expect, but it has been a wonderful experience. First, guests arrive is time-slots, which makes that staff has time for attention to every table and a warm welcome. No rush, although we were reminded friendly that...More"
December 2022,Great experience,All was perfect ! The food was delicious and the waiters very friendly. The recommendations for the wine was top ! We will be back….More
December 2022,Fantastic and happy family meal,"We had a really lovely meal celebrating our son's graduation. Delicious food (we had the six course tasting menu), very inventive but always full of flavour, portions just right and beautifully presented. The service was outstanding, well organised but also friendly and the team let...More"
December 2022,A culinary experience to delight all your senses!,"The team at Launceston was very forgiving when we arrived 10 minutes late for our reservation and once we realized it was the Chef Tasting Menu only on Saturdays (we were a bit confused initially, having never been to this establishment before), we relaxed into...More"
April 2022,Fantastic meal and service,"Gorgeous tasting menu, every course was a delight. Plus the wine pairing was excellent. Really good service. Worth every penny and calorieMore"
April 2022,"Fantastic food, beautiful restaurant with excellent service","Easily one of the best restaurants in London. Relatively affordable compared to many other fine dining places with the option of an a la carte menu (also not all that common!).

Really liked the decor and overall atmosphere of the restaurant; spacious, comfortable and calm,...More"
April 2022,A Delightful Lunch,"Celeriac, Quail, and Yuzu are absolutely delicious; the rest on the lunch tasting menu is nice as well. Ordered a glass of Taittinger, spilled it accidentally, and the staff dealt with the situation very professionally. Also tried the orange wine by glass: made in Japan,...More"
March 2022,Great to be back,"Before lock down I used Launceston Place quite often for business lunches as well as personal entertaining , so this was the first time back in over two years- how I missed you! 
The new decoration is relaxing and the lay out as it was...More"
March 2022,Two words - Top Notch!,"A simply outstanding hidden gem - a very warm authentic welcome to an immaculate restaurant.  The food on the tasty (tasting!) menu was creative and different - ingredients all superb and high quality.  Service was genuinely friendly, fun and super helpful.  The wine list and...More"
March 2022,Simply Exceptional!!!,From start to finish the service was excellent! Every dish we ordered tasted incredible and looked simply stunning. A lovely environment nestled in a beautiful part of London. I couldn't recommend Launceston Place highly enough!
April 2022,Perfect from start to finish!,"I had bought a three course lunch here as part of a Virgin Experience Voucher for my mum's Christmas present, and wanted to give a 5-star review as it was a really fabulous afternoon. The service was thoughtful and attentive and Francesco was a lovely...More"
March 2022,"Food, experience and personality. More than a meal","Recommended by a colleague who set high expectations for Head Chef Ben Murphy's food. Did not disappoint. A quaint dining setting with dim light is elevated by the friendly service throughout the restaurant. Food and wine was a delight. Dining with 3 friends, we had...More"
March 2022,Genuinely superb experience,"Interestingly quirky laid out restaurant with delightful and friendly staff. The quirkiness continues with a board with multiple choices for designing your own menu. We chose the chef’s own taster menu, as is our normality and we trusted his choices. From the amuse bouche to...More"
March 2022,needs a star,"This is a fabulous restaurant with excellent service, why does it not have the Michelin endorsement it deserves. An exemplary advert for the UK restaurant sector. The service is first class, the tasting menu fabulous, and the wine pairing educational. Done expect a bargain, but...More"
March 2022,Tastebud Heaven,"A warm friendly welcome and attentive staff through out. Fun playful element of the draughtboard menu. The day was a true delight as we explored through the tasting menu. Amazing delicious, creative presentation with excellent “packed with flavour” dishes, every course superb."
March 2022,The right place,"Great restaurants with an amazing atmosphere, the perfect place to celebrate a special moment. The wine list was great with a great variety. 
Absolutely recommended."
February 2022,An experience I will never forget!,"An absolute MUST! From the moment you walk in the door you enter into a world full of incredible food complemented by warm and passionate staff. From taking my grandma, to work people, to family and friends for special occasions, every single time is a...More"
March 2022,Fantastic,Fantastic meal for a birthday. Staff and the chef were incredibly accommodating with special requests and the food was superb!
March 2022,Fantastic dining experience,"came here for lunch with my son.

What a delightful restaurant. The food was exquisite. 

We were looked after by the lovely Adela  who was knowledgeable and very funny. What a charming girl.

Will definitely come back here.More"
September 2022,"Delicious, creative dishes in the tasting menu","We really enjoyed the tasting menu at Launceston Place.  All the dishes were delicious and creative, and the restaurant was very flexible about swapping out a dish I didn't like."
September 2022,My favorite restaurant,"What a wonderful experience👌👌👌 My second time in this beautiful restaurant with an indescribable peaceful atmosphere. I book a table for tow for lunch time. At the entrance,the General manager Ian Toogood very kindly welcome us and showed our table, which was followed by a...More"
September 2022,Deserving of Michelin status,"Treated to lunch at the Launceston and my were we in for a gastronomic treat …
The restaurant is very inviting with a relaxing vibe  and you are made to feel welcome the moment you walk in. The staff are friendly and knowledgeable You almost...More"
September 2022,Stunning,"Attentative and knowledgeable staff, laid back and chic ambience and food of the charts in the best way possible. Each dish takes you on  a tasting journey that is unsurpassed. A must do if visiting London."
August 2022,What a Gem! Perfect evening!,"We went for our anniversary dinner. We had the most delicious meal, interesting, exciting, delicious, unusual, amazing presentation, a perfect meal! With that came friendly and attentive service without being intrusive. The restaurant has good space between tables, so one can talk without being overheard....More"
August 2022,Chef Ben Murphy deserves many  Michelin Stars,"I went with two other couples to celebrate our birthdays. 

The food was incredible, so delicious and we all agreed the lunch menu was extraordinary value - two courses £33 and three £39 with a complimentary amuse bouche and bread which was out of this...More"
August 2022,A travesty that it doesn’t have a Michelin star…,"We know that it isn’t the done thing to say it but this place deserves at least one star. The tasting menu had slightly unusual combinations of flavours that we haven’t seen before with all the depth of flavour, excellently cooked meat and fish and...More"
August 2022,"Tasting menu, anniversary meal",We had a wonderful meal - the tasting menu - as an anniversary treat. Food and wine were absolutely amazing and service impeccable. Very knowledgeable staff and relaxed atmosphere.
August 2022,Lovely neighbourhood restaurant,"Finding a great restaurant off the beaten track is a joy for any serious foodie.  I last visited Launceston Place years ago  and was delighted to see its high standards have been maintained.  The restaurant oozes class  - nice bar area  for aperitifs, tables well...More"
August 2022,Wonderful Lunch,"Lunch here was marvellous. We took advantage of the special 3 course lunch and were once again wowed by the quality of the food. Outstanding value. But it's not only the food that makes Launceston Place our favourite restaurant, but the whole experience. Impeccable service...More"
August 2022,"Very good tasting menu, outstanding staff","9/10. An excellent way to spend a Saturday evening. 

The food and menu for the most part was well thought out and executed. For the non-egg eater, the mushroom/truffle salad was light, refreshing and tasty. 

The staff were outstanding. Thoroughly attentive, chatty and friendly, and...More"
August 2022,Outstanding Restaurant,"Have been to many Michelin star restaurants but this beats the best.
Outstanding Food - atmosphere, staff

Had such a fantastic experience will be definitely going back without hesitation 

How this restaurant has not got a Michelin star is unbelievable pay a visit and you...More"
August 2022,"WOW amazing food, wine, staff and ambiance","don't think twice, just book and enjoy! We had the taster menu and wine to go with it; everything we had was lovely. The flavours, variety and presentation were first class. 

I imagine I would choose most things on the tasting menu, but every single...More"
August 2022,Nice food. Bad payment principles.,"This restaurant is a good experience. I would give it five stars, had it not been for their intolerance to cash payments. As a principle, I will not support restaurants with such principles moving forward.More"
August 2022,Consistently delicious and innovative,"Yet another excellent dinner with friends here with wonderful, attentive service. We have been coming here for many years and it never disappoints.
All courses were outstanding though the Honey dessert deserves a special mention."
September 2022,"Delicious, creative dishes in the tasting menu","We really enjoyed the tasting menu at Launceston Place.  All the dishes were delicious and creative, and the restaurant was very flexible about swapping out a dish I didn't like."
September 2022,My favorite restaurant,"What a wonderful experience👌👌👌 My second time in this beautiful restaurant with an indescribable peaceful atmosphere. I book a table for tow for lunch time. At the entrance,the General manager Ian Toogood very kindly welcome us and showed our table, which was followed by a...More"
September 2022,Deserving of Michelin status,"Treated to lunch at the Launceston and my were we in for a gastronomic treat …
The restaurant is very inviting with a relaxing vibe  and you are made to feel welcome the moment you walk in. The staff are friendly and knowledgeable You almost...More"
September 2022,Stunning,"Attentative and knowledgeable staff, laid back and chic ambience and food of the charts in the best way possible. Each dish takes you on  a tasting journey that is unsurpassed. A must do if visiting London."
August 2022,What a Gem! Perfect evening!,"We went for our anniversary dinner. We had the most delicious meal, interesting, exciting, delicious, unusual, amazing presentation, a perfect meal! With that came friendly and attentive service without being intrusive. The restaurant has good space between tables, so one can talk without being overheard....More"
August 2022,Chef Ben Murphy deserves many  Michelin Stars,"I went with two other couples to celebrate our birthdays. 

The food was incredible, so delicious and we all agreed the lunch menu was extraordinary value - two courses £33 and three £39 with a complimentary amuse bouche and bread which was out of this...More"
August 2022,A travesty that it doesn’t have a Michelin star…,"We know that it isn’t the done thing to say it but this place deserves at least one star. The tasting menu had slightly unusual combinations of flavours that we haven’t seen before with all the depth of flavour, excellently cooked meat and fish and...More"
August 2022,"Tasting menu, anniversary meal",We had a wonderful meal - the tasting menu - as an anniversary treat. Food and wine were absolutely amazing and service impeccable. Very knowledgeable staff and relaxed atmosphere.
August 2022,Lovely neighbourhood restaurant,"Finding a great restaurant off the beaten track is a joy for any serious foodie.  I last visited Launceston Place years ago  and was delighted to see its high standards have been maintained.  The restaurant oozes class  - nice bar area  for aperitifs, tables well...More"
August 2022,Wonderful Lunch,"Lunch here was marvellous. We took advantage of the special 3 course lunch and were once again wowed by the quality of the food. Outstanding value. But it's not only the food that makes Launceston Place our favourite restaurant, but the whole experience. Impeccable service...More"
August 2022,"Very good tasting menu, outstanding staff","9/10. An excellent way to spend a Saturday evening. 

The food and menu for the most part was well thought out and executed. For the non-egg eater, the mushroom/truffle salad was light, refreshing and tasty. 

The staff were outstanding. Thoroughly attentive, chatty and friendly, and...More"
August 2022,Outstanding Restaurant,"Have been to many Michelin star restaurants but this beats the best.
Outstanding Food - atmosphere, staff

Had such a fantastic experience will be definitely going back without hesitation 

How this restaurant has not got a Michelin star is unbelievable pay a visit and you...More"
