date_written,title,content
April 2023,Exemplary,"For the last five years we have been meeting with friends and eating out every three months at Michelin level restaurants.
In my opinion this was the best we have eaten at.
We knew from the canapés that we were in for a treat.
Then...the combination of hot and cold versions of the main ingredient in the initial courses of the tasting menu were just so full of flavour.  My favourite was the warm asparagus.
The star of the cheese course was pine cones!!!!

Our sommelier was superb with extremely detailed descriptions and very vibrant and complimentary pairings.

Overall a fantastic tasting meal - thank you The Five FieldsMore"
March 2023,One of the best restaurants in London,"One of the best in London

Easily one of the best restaurants in London. Everything is sublime. The food is perfect, beautifully presented and cooked. The service is too. Nice, quiet atmosphere. Great wine list. I have been coming to this restaurant for years and...it never fails to impress.More"
March 2023,An excellent tasting menu experience.,"This was a double celebration and was truly memorable.we took our own wine and paid corkage and the food was excellent. Although it was a tasting menu, which I don’t normally favour this was a good, hearty dinner. Three starters (effectively) all vegetable based including...a divine carrot dish. A lobster dish, a scallop dish which made a lovely fish course, while everyone else had fallow deer, I had a wonderful short rib. The meal was rounded off with a quince mousse and a rhubarb tartlet.

The room is pleasant but not opulent and the service was knowledgeable and friendly.More"
February 2023,Excellent,"We visited here for a lunch and I must say the whole experience was outstanding.  The welcome, the service, the food, and even the price were all spot on.   The ambience the place offers at lunch time, I can only imagine would be tenfold in...the evening.  It was my wife's second visit, and my first, and I can say we will be back but this time to try the evening.More"
December 2022,Best fine dining of our week in London!,"We loved every moment of our special occasion dinner at Five Fields!  The restaurant is small, quiet, and serene.  The staff are polished and refreshingly Unobtrusive - each course of our prixe fixe menu arrived in perfect unison but with none of the pretentious “fanfare”...many other expensive restaurants choose to display.

Most important, of course, the food is fabulous, inventive, and gorgeous.  Standouts on the night we dined were the potato course and the later fallow deer offering.  We chose the less expensive wine pairing (£105) - excellent and we appreciated sommelier Nuno’s gracious, comprehensive explanations of each choice.

Definitely will return when we’re ready for another Very Posh dinner!More"
March 2020,Fantastic tasting menu ,"Wonderful place- warm welcome. We walked in without booking on a Friday night after the Saatchi Gallery and first a table at 7pm. 

Had the tasting 8 course.

The negroni is a must as they do their own mix with a bit of Port in...More"
February 2020,Best meal I have had in London.,"Best meal I have had in London.
Everything was phenomenal - small place -but very pleasant 
Seriously expensive"
February 2020,Amazing Lunch Tasting Menu,"This was a fantastic way to start my 2020 Michelin Star Foodie Year as the food , wine and service was excellent. Our previous three visits had all been in the evening for dinner which made it a very long day when your going straight...More"
January 2020,"The best field you will ever walk in to, in your life !!!",We haven’t been to the five fields for quite a long time & we thought it was time for another visit. We had the tasting menu with the wine to match & they were both outrageously fantastic to say the least. Every plate just played...More
December 2019,Happy Anniversary,"Margaret and I celebrated our 39th anniversary before Xmas at Taylor Bonnymans restaurant just off the Kings Road. It is open some lunch-times now and my favourite restaurant beckoned. Jason ( Front of House ) was there to welcome us ,professional, efficient and friendly, so...More"
July 2019,Not as great as 5 years ago... but still great,"This was my second time at Five Fields. The first was 5 years ago, and I would have given it 5.5 stars if I could. This time around, I would give it 4.5 if I could.

The food is still superb. But as it's all...More"
November 2019,Easily the  more exquisite and embaorate tasting menu on offer in London now,"The best meal I have ever eaten in this city, hands down. The presentation, and the multiple components or each individual course, were jsut delightful. I was absolutely buzzed leaving the restaurant."
November 2019,One of the London top ,"Food, wine, service, everything perfect. The dining room si charming yet simple. We took the 7 course tasting menu which was preceded by 3 amuse bouche. Impeccable presentation, excellent food, attentive and discreet service. Rich cellar. Only drawback too much noise that makes it difficult...More"
November 2019,Top ten,"This is one of the very best restaurants I have ever been to, anywhere. The menu is short but varied, the presentation very original, and the taste absolutely yum scrum. (I would have said sublime but so many reviewers have used that word.). The staff...More"
October 2019,Hard to find the right words to describe this extraordinary restaurant ,I normally write quite long reviews but not this time - as our tasting menu dinner earlier this week was faultless. Just a sublime experience in every way. Bravo!
July 2019,One of my great favourites,"I have visited this place a few times in the past year and have finally got round to doing a review.  It is always superb!

The dining room is quite small and the decor is very well done - low key but still sophisticated.  Even...More"
October 2019,Lunch,"They have finally opened for lunch. from outside very unpretentious but once inside an understated elegance only beaten by the staff and the food which was sublime. 
A unexpected pleasure I hope to repeat shortly 
M lambert"
October 2019,Speechless,"This restaurant is absolutely divine. I went with my Mum for her Birthday and we were completely taken back but just how amazing it was. 

The food is so cleverly made and perfectly balanced to allow us to devour the 8 course tasting menu. The...More"
September 2019,Culinary Prestidigitation!,"Very attractive and silent ambience makes you realise as you enter that this is a serious eatery. More than that, it turns out to be a temple to taste. Each course is a presentation of multiple taste sensations; so much so that the waiter advises...More"
September 2019,a special night out,"This is my 4th visit one the last few years at the Five fields and as alway the restaurant did not let me down, amazing service and amazing food, a very special restaurant, well done Five fields,"
July 2018,Just wow! ,"Visited on a Monday evening at 6.45 having failed to get in any other time in the past. It's a small restaurant, I think we counted 13 tables so now we know why. The other reason is that the whole dining experience is exceptional. The...More"
July 2018,Exceptional dining experience ,"Quite simply the best meal my husband and I have ever had. We had the tasting menu. The amuse bouches before the meal were already sublime and then the meal itself was a tastebud adventure - zingy, long flavours, very fresh and creative ingredients. Service...More"
July 2018,Utterly fantastic,"Everything about this meal was incredible - the service wa a never intrusive but always attentive, the food and wine pairings were perfect, the flavours were sensational. I have to say it’s the best dining experience I’ve had. 10/10 would go back
In a heartbeat."
July 2018,Exceptional,An exceptional Michelin star dining experience. All the served meals are beautifully designed and delicious. The service is very attentive and exceptionally kind which was even enhancing the whole dining experience. The restaurant’s sommellier Anna was one of highlights of the evening – her recommendations...More
June 2018,Form but also substance ,"The restaurant is a small one with only 12 tables. Lot of decorations go into the plates which are colourful and instagramable. However, unlike some other restaurants the food is tasty. I think the reason may be that the sauces they use are full of...More"
June 2018,Creative,We liked our dinner at The Five Fields very much. The food is very creative and we were impressed with the style of cooking. The starter had a bit much variations of courgettes for our taste. Even this high level of cuisine couldn't totally hide...More
June 2018,Outstanding ,"Probably the best service I've ever experienced and right at the top for food. A must go place....if you can get in.
Excellent tasting menu which we loved, although we went with our own choices of wine, for which we were well and patiently advised."
June 2018,As close to perfect as it gets !,"My wife and I had dinner at The Five Fields on June 11, 2018. Before going I had read reviews on Tripadvisor and while  people had different positive comments on their experience with the restaurant I was struck by the near complete absence of any...More"
May 2018,A Perfect Dinner,"My wife and I had the tasting menu with the wine pairing. 

The dinner was simply perfect. It was a firework of flavors and culinary discoveries. The eight plates were really amazing. Congratulations to the chef. The Five Fields offered a creative wine pairing and...More"
May 2018,Superb,"Our son took us to The Chelsea Flower Show and finished the day with dinner at The Five Fields.  Can t praise this establishment highly enough. The staff were very professional, courteous and helpful. The food was superb and beautifully presented.
This is a restaurant...More"
June 2018,Great small restaurant for special occasions,"Great food, service and ambiance. My wife and I went for the 3 course menu which was excellent (good variety for all tastes). The service was really good without being intrusive."
June 2018,Up there with the best,"We tend to avoid this style of dining nowadays (must be our age) to be honest but staying 50 meters away and it being my wife's birthday, seemed rude not to.

It ticks all the boxes, superb staff, great service, amazing food.  Probably the prettiest...More"
June 2018,Very special place!,"We loved our tasting menu, our wine, the service, the atmosphere, decorations, everything about our evening at Five Fields. I highly recommend stopping in to be wowed by this amazing restaurant!"
April 2018,Nice food and service,"Quite expensive but worth to visit for nice service and good food! Appetizers are always creative, main dishes are special and delicious. For our wedding anniversary they served us a nice dessert with decoration. 
Cancellation is not possible for last 24h, so not flexible, if...More"
June 2018,Birthday treat,"Booked this for a treat for my girlfriend due to all the reviews, but felt it was way too pretentious, we also felt that although the service was good it felt a little robotic and scripted, we didn’t feel as comfortable as we would of...More"
October 2022,"Excellent food and service, but","I had read the ecstatic reviews and for some time lunch wasn’t available. Then when our group of six were finishing a lunch at another restaurant it was our turn to choose and for our selected date a table for six was available.

Great, I...More"
December 2022,Brilliant...apart from the reception,"Lunchtime tasting menu - we were a party of 4. Fantastic range of courses by way of style, presentation and taste. Special mention to Chris the Wine manager who made the experience all so much more interesting with his explanations of what was being offered...More"
December 2022,A truly wonderful experience,"I can honestly say the food and drink were exquisite. 
We particularly enjoyed the lobster, deer and roasted scallops. The flavours and textures went together really well and we loved how fresh the ingredients were. 
The Sommelier really knew his stuff, we enjoyed learning about...More"
December 2022,An extraordinary culinary experience,"We were incredibly lucky to have experienced a gourmand ‘cook off’ between the Chef patron and the visiting chef, Paul Liebrandt.
There were 8+ courses prepared alternatively by each Chef - it was wonderful. Service, as usual, was fantastic!
A culinary treat."
November 2022,Dinner for 4 friends.,"This was a experience we want to forget . The price was huge  and that’s OK if its  a great experience but his was dreadful .  Do not waste your money. . 
Really disappointing food , and we had the prestige wine pairing most of...More"
November 2022,Pure heaven and so fresh,"This has to one of the best meals we have ever had the joy to eat. The service was perfectly paced 3.5 hours, the food all 8 courses were sized so you could eat every bite and the contrasts just sublime. We up graded on...More"
October 2022,extraordinarily excellent lunch,"Arrived for a weekday lunch to a trio of welcomes and a soothingly charming room with no bad tables. 

Each of the three amuse bouche boasted a fascinating and developing series of complex flavours. I don’t think we’ve ever enjoyed any tastes as much as...More"
September 2022,1 star brilliance,"My wife and I have dined in many Michelin starred  restaurants all over the world and the Five Fields didn’t disappoint. I usually choose where we eat but on this occasion I decided to let me wife choose and what a great choice! 

Everything was...More"
July 2022,"Please book a table here, for your own sake.","This is not a cheap restaurant, but it is worth every penny. I took my wife here for our anniversary, and it was simply the best food either of us has ever had. It's a tasting menu, with wine pairings available. Every dish was exquisite,...More"
July 2022,Formal service and lovely decor,"This is a lovely place to dine. The service is so precise, every detail is perfect. The decor is lovely. We enjoyed the wine pairings and had both the classic and the premium - actually we preferred the classic. As much as we enjoyed the...More"
July 2022,No dinner,"Very sadly I was sick with a very bad stomach bug and could not make our reservation. But if  you do not give 48 hours notice you still get charged the full amount of £140 per head!! Which is very disappointing- and no
compromise and...More"
June 2022,Fantastic FF,"This was our last stop of the week after Trinity, La chapelle, chez bruce. And this was the best in terms of professionalism, plating , palate. A tasting menu of 9 courses and every one very good to excellent. Standouts include the potato, lobster and...More"
June 2022,Elegant and Delicious,"The service was impeccable. The courses were all tasty with some standout ones with the canapés and the potato bird offal courses. Get the wine pairing to enjoy it even more.

We knew London was expensive but this meal was the most expensive of our...More"
March 2022,Brilliant meal,"The whole meal was superb, beautifully presented and imaginative  dishes,  providing a truly wonderful experience.   Fresh and delicious.   Delightful staff and a very cosy and beautifully decorated dining room.   The private dining room upstairs is also  beautiful."
February 2022,Outstanding Lunch,Over recent years this restaurant has become a real favourite and I have to say that after our latest visit on saturday there’s definitely no reason to think this will change in the future. The Five Fields is set in Blacklands Terrace a quiet little...More
May 2019,Didn't really do it for us,"Service was impeccable, and the food was interesting, but it wasn't 200 pounds worth of interesting."
May 2019,Michelin star magic,We were well taken care of from the opening champagne through the whole meal. Excellent tasting menu and wine pairing. «A night to remember»! Highly recommended!
May 2019,Amazing - visit again,"Worth every penny, amazing food and service - if you’ve got out of towners visiting, make a reservation quick!"
February 2019,Excellent experience to be shared,Dinner with a friend who visited London. Good menu with seasonal ingredients. Happy to have such good experience.
April 2019,The best fine dining in Chelsea !!!,"We had the tasting menu & every course was a culinary delight. It’s quite a intimate restaurant which adds to the occasion, if your after a romantic meal & setting. The service went hand in hand with the wine & food, which is a must...More"
April 2019,OUTSTANDING,"This is truly the most amazing restaurants,the food was out of this world. Every course was presented beautifully and the explosion of tastes were divine.
This is way beyond a Michelin one star.
Thank you for the most amazing experience."
April 2019,Can't see the hype,"I was looking forward to dinner at The Five Fields - after all, according to Harden's it's one of the best places in London for fine dinning. I was a bit disappointed, unfortunately - although the service was great, I wasn't impressed with the tasting...More"
April 2019,Straight into our top ten,"One look at the tasting menu and the choice was made. As is the norm these days there was a minimum of information about the ingredients and the style of preparation, but it was clear that nothing would not be to our taste. It was...More"
March 2019,Pure theatre,I brought my husband here for a special birthday and certainly wasn’t disappointed....From the minute you enter you feel special.....The wine list is extensive and yes it is expensive however there is a huge choice .... The food we had the tasting menu was varied...More
March 2019,Adequate but doesn’t measure up,"While the food is alright, it is by no means outstanding nor does it compare well to other fine dining restaurants I’ve been to. The true disappointment was, however, the wine pairing. Definitely not worth the price. While the sommelier made sure each and every...More"
March 2019,Excellent lunch ,"We had wanted to try Five Fields for a while as it’s located close to where we live and we had heard good reviews.

We decided to try it for Saturday lunch as we’re not big tasting menu fans (they only serve the tasting menu...More"
March 2019,"""Out of this world"" excellence beyon par. ","In 6~7 of travelling the UK,  eating out several times a week, it takes something special to really get me fired up and enthusiastic.

The Five Fields is it.  It is beyond good. Explosions of flavours and textures that are exquisite.

This us a high...More"
March 2019,Wow wow wow best in London?,"Had a date night last night and whilst the restaurant looks a little grown up when you walk in I can happily say I’ve never been in a more friendly, welcoming place. 
The food is amazing in its detail, ingredients and taste. Our Sommelier was...More"
January 2019,Lovely Gastro pub,"I went here with family and we had a really lovely time, food was delicious service was great and staff attentive.
I hope to visit again soon."
March 2019,Dinner ,Went there a few years ago however still want to leave a review. Everything I had there was delicious and memorable. Hope to visit this restaurant again soon
February 2022,Absolutely fabulous,"Five Fields offers the best meals I have ever had. The chef creates lovely, surprising dishes that feel wholesome, not precious. He sources his vegetables and game from his own farm. The vegetables command as much attention as the fish and meat. We argued with...More"
December 2021,Wonderful experience highly recommended,"We decided to treat ourselves to a romantic pre-Christmas break to London. We wanted to try somewhere new and are so glad that we did. We had a corner table which allowed us to look out onto the restaurant floor, enabling us to watch the...More"
December 2021,Just gets better and better,"Back for the first time in a year, or more. Who knows with Covid time. Anyway, so very happy to report that this restaurant is just getting better and better. Best meal we've ever had here. Excited to come back. Excited for their future. Do...More"
December 2021,Fivefields dinner,"Treat yourself to a wonderful dining experience, Fivefields is always special for lunch or dinner -  a restaurant at the top of their game"
December 2021,better than ballet or theatre,"Have you ever wondered whether to go to the theatre or to the ballet, or instead to go out for a meal? A difficult decision of course but if you go to the Michelin starred Five Fields restaurant in Blacklands Terrace you can satisfy all...More"
November 2021,Almost perfect experience,"Another in my food pilgrimage.
It’s quite a small venue but superbly organised and presented.
Staff are very good at what they do!
The taster menu was superb, hard to list a star dish as all were quite superb.
The venison and the lemon curd...More"
September 2021,Sublime.,"We are not fans of tasting menus, and we only went to Five Fields because the head sommelier is a friend. Suffice it to say that this was one of the most memorable lunches we have ever had.

It is a lovely and very comfortable...More"
September 2021,Utterly divine cooking,The food is beyond amazing. Every mouthful is complex and delicious. We are not foodies but were blown away by the effortless mastery of the chefs that turned a dinner into an incredible experience. All so beautifully designed that a ten course meal feels light...More
September 2021,Fabulous birthday meal,"Absolutely stunning meal for my husbands birthday the experience from booking to leaving was exceptional the staff were all so friendly, attentive and knowledgeable and made it a memorable evening would definitely recommend and wouldn't hesitate to go back."
August 2021,Wow.,"I can not express how unbelievable this lunch experience was. The food, the service, the wine, every detail was impeccable. I can not recommend this absolutely stunning restaurant enough. Thank you to the staff for making this the most unforgettable meal. We will most definitely...More"
August 2021,Splendid.,"A previous reviewer mentions that in his opinion, The Five Fields is better than La Dame de Pic. In my opinion-these two restaurants are very different and therefore not really comparable in terms of which is better, however, they both share impressive creativity, innovation and...More"
June 2021,Top class cooking,"Five fields is in a swish part of town . Fixed menu with 6 courses and a couple amuse bouches along the way
High end cooking , slick service . The elderflower ice cream was amazing as was the roast scallop course but it was...More"
July 2021,Consistently outstanding and innovative food,"I am lucky enough to have been to The Five Fields three times now - albeit well spaced out (2017; 2019 and 2021) - and each time I have been nothing short of delighted by the quality of the cooking, presentation (dishes often served in...More"
June 2021,Perfection!,"Exquisite food, impeccable service in a beautiful setting! 

We had the pleasure of dining at The Five Fields for a celebratory dinner.  All I can say is absolutely magnificent, from the welcome, to the staff, to the tantalising food, we had the most amazing evening....More"
June 2020,Deserves 2 stars!,"It would be right at home among London's best 2 star restaurants. Fantastic food, great atmosphere, Nordic influence comes through for me. Probably my favourite!"
September 2018,Quite astonishingly good,"Quite astonishingly good.  As you would expect its not cheap (particularly if you have the tasting menu with the fleet of wines) but every mouthful is a delight, every sip an education and as a result it is entirely worth it.
At a restaurant of...More"
August 2018,A Special Treat,My wife and I chose Taylor Bonnymans restaurant as a special treat for our visiting Dutch friends Marian and Hans.They have eaten in some of the finest restaurants in Europe and were mightily impressed.We went for the tasting menu and matching wines and what a...More
September 2018,Superb dining experience,This meal was faultless. Each dish was memorable and service was friendly and professional. The meal began with extra taster morsels which were beautifully presented. They set the standard for what was to follow. We had the three course dinner. The menu is interesting because...More
September 2018,Yes yes yes!!!,"In a city filled with incredible dining options, Five Fields is top of the tops.  A lovely room with subdued chic style is the setting for impeccable yet warm, friendly service and a symphony of gastronomic delights.  We were completely elated with our experience and...More"
September 2018,A special occasion,Its all about the service! Outstanding in every area. Enjoyed the tasting menu which just kept coming with all the extras! A memorable 25th Anniversary night.
September 2018,Wedding anniversary ,"This restaurant was recommended by friends who are hoteliers. I expected it to be good, but it exceeded our expectations. The food was delicious, the presentation exquisite, the service was flawless. All in all a fabulous evening celebrating and savouring. Highly recommend."
September 2018,Amazing Evening,This was a long overdue return to The Five Fields but I have to say it was definitely worth the wait as it turned out to be a truly fabulous evening. We've been here twice before but the last time was over two and a...More
August 2018,Flawless ,"We chose this restaurant to use our dinner voucher (a wedding present). We were not disappointed with our tasting menu, which included many more little treats besides. Fresh, light and interesting flavours which weren’t overpowering; very creative presentation and immaculate service. The staff also made...More"
August 2018,Enjoyable Evening,"Excellent service from start to finish, staff friendly, food delicious, Saba made sure a dining experience was A*"
August 2018,One of the best,"We went to The Five Fields for a birthday dinner, and everything was just perfect. 

We had the tasting menu, but before we started it, we were delighted with several canapes. Some of them very simple (baby carrot with a sauce), some others really complex,...More"
June 2018,Consistently excellent creative fine dining,"We have been going to Five Fields regularly since it opened in May 2013. Visited most recently in June the food was excellent, a superb wine list with great advice from the sommelier. As regular customers we are looked after delightfully by Jason the Maitre...More"
August 2018,Wonderful fine dining experience,"Its a small restaurant next to Peter Johns department store in Chelsea. Modern, uncluttered interior with a lighting, that creates a enjoyable atmosphere. Food choice is limited, different tasting menus. Dont worry about that, because whatever food they serve you is amazing. Service is not...More"
July 2018,The completest package,"I had been wondering why it is hard to make a reservation at The Five Fields. Well, now I know. Dinner there recently was a journey through three elegantly and artistically presented, delicious food courses, interspersed with several small tasters, with impeccable service in the...More"
June 2018,Superlative,"From the first welcome,this restaurant is top quality.Food is both food and art,the wine list is extensive and high quality and the service is brilliant.One of the best dining espeeicnes in london in my opinion.Not to be. Issued by those that love the finer things...More"
July 2018,Back to the Fields,"We had the tasting menu for a family event. The lobster and scallops were fantastic (cooking of lobster, freshness of scallops), roe deer excellent and sea bass great. The rest was not unanimously appreciated. Flavors were very often very strong (tarragon) and some dishes lacked...More"
March 2018,Expensive over-refinement.,"This restaurant provides a warm intimate environment with exceptionally charming and efficient service,( if anything there are too many dark-suited waiters in such a small space),and the meal flowed well with no awkward waiting between courses.The bread, usually the first sign of a good restaurant,...More"
January 2018,Excellent experience,went with my wife to celebrate her birthday. Great food and service. Excellent place for a special occasion
February 2018,"Lovely, if slightly fussy, gastro experience","How would you describe Five Fields in a nutshell? I suppose you'd say that it's the white table cloth treatment but in an ever so slightly more relaxed atmosphere. A culinary journey, perhaps a little overthought. It's not to say that I didn't enjoy Five...More"
February 2018,amazing foie gras,"I found this amazing restaurant and it was just WOW.  the service was amazing, the setting intimate but not stuff, and the food was a journey of surprising combinations that made every bite as amazing as the first.  highly recommend."
February 2018,Wonderful,"I think that is how you can define the visit. It was wonderful. Food was delicious with some very tasty dishes. We had the tasting menu, which is fairly long so you better go there being hungry. Bread selection was impressive and equally delicious. Service...More"
February 2018,Dinner,"From the moment we walked in the door until left, we experienced the most attentive service as if we were the only customers despite the restaurant being full. Friendly professional staff. 
Could not find fault with any of the dishes we tried. Presentation was beautiful,...More"
February 2018,Amazing fine dining experience,The restaurant is close to Sloane Square in Chelsea. Small side street of Kings Road. Small restaurant with less than 15 tables with a wonderful atmosphere. We had a five course set menu and every course was a culinary experience. So nicely presented and the...More
February 2018,Lovely food!,The food was amazing and would definitely return soon :) my family and I throughly enjoyed the experience and will be returning soon :)
January 2018,Extra special food at a small intimate restaurant,Excellent restaurants are often tempted to expand to reap the benefits of great reviews.  The Five Fields has resisted this temptation.  It is a small (10 to 12 tables) restaurant with extraordinary food and service to match.  We were taken there by veterans of the...More
December 2017,Roe Deer to die for ,"Excellent level of fine dining. Took my Aunt for a fabulous meal, she was ecstatic about the food & service. She’s a hard pleaser too! Food is impeccable."
January 2018,"Superb service, superb food","No wonder it is one of the top restaurants in London. The food, the service, and the atmosphere are just   superb, if not flawless. We tried the three courses meal at 75 pound. Sounds a bit expensive at first glances for ordinary visitor like us...More"
January 2018,Great for business,"Aside from the fact that everything served was phenomenal, they are particularly well set up for private groups. There’s a dedicated dining room with excellent privacy with a roaring fireplace which gives the room a great vibe, especially in the dead of winter. The adjoining...More"
October 2017,WOW,My friend introduced me to this place a year ago and ever since then I visit for all of the special occasions I can think of. I've never been a fan of pork due to the overwhelming smell but the Five Fields is the only...More
December 2017,Wonderful,"Our dining experience was wonderful, the food was cooked beautifully and well-presented. We thoroughly enjoyed our evening and we weren't rushed to finish and pay, which is sometimes the case at other similar establishments. 

The tables are set nicely, so as a couple you can...More"
October 2017,Special Dining Experience,"We visited Five Fields for a wedding anniversary dinner. It was perfect for that occasion. I had mentioned that it was for an anniversary when booking, and they had prepared menus reflecting that. I hadn't known they were going to do that, but it was...More"
September 2019,Disappointing,I was somewhat disappointed by The Five Fields having wanted to eat there for some time.  The food is beautifully presented but is underwhelming and often under seasoned.  It isn’t bad but is in danger of being more style than substance.
September 2019,Can we give it SIX stars?,"We have travelled to many great restaurants. As a chef by trade, my wife and I love food.
We are willing to try most any food. In Europe, Asia, and North America.
I read about Five Fields 6 months ago, but reservations are taken 6...More"
August 2019,"There five fields, are all fine dining !!!",Took my wife to FF for a special occasion meal. It’s ideal for a romantic meal for two. We opted for the tasting menu & every course was a culinary delight. As was the great service that went with each course. If your looking for...More
August 2019,World-class food and amazing staff,"The staff at Five Fields genuinely helps you to feel as though you are like a part of their family. Incredibly warm and gracious, the staff creates a relaxed and welcoming atmosphere where friends from the neighborhood can come together for a tasting of British...More"
July 2019,Superb,"My wife and I had the tasting menu.  The dishes were creative such the spongy vin jaune sphere and the beef tendon crackling - excellent.   

Great ambience and service too.  The restaurant was accommodating as my wife had a dietary requirement so they replaced some...More"
