date_written,title,content
September 2023,Simply the best of the best.,By far the best hotel I have EVER stayed in. The service was second to none. I stay in London often and often treat myself to a superior room or a suite. Their Executive King room trumped anywhere I have ever stayed including exclusive chains like the Baglioni and St Pancras Renaissance.  The staff were simply amazing. They made sure to know both my husband and I by name our entire stay.  The little touches in the room just went above and beyond. It was truly an experience.  Special shout out to Shân who was absolutely lovely.
September 2023,Unique experience - feels like staying at a friend in his old Englisch home. Highly recommended.,"Excellent! Very unique experience. Not your typical hotel with a gracious foyer or reception. Feels more like staying at your friends old English home. Very cozy. Unbelievable friendly, vigilant and helpful staff. Great location. Lots of attractions and restaurants/pubs in walking distance. Hanging out in their executive lounge provides tranquillity and brings you back in time. The same applies to the rooms. Breakfast and drinks are outstanding. They even have a little rooftop terrace with seating and a bar. The only thing, though: I am 6 feet tall and not all of the sitting areas in the beautiful executive lounge are spacious enough to sit comfortably. One bathroom in our room felt more like I have to put it on rather than being able to walk in. Given the otherwise outstanding…"
September 2023,Perfection,Just returned from a 3rd visit to Hotel 41 as was celebrating a big birthday. From the minute you step foot into the downstairs foyer you are treated like royalty. All the staff are so helpful & nothing is too much trouble. I do have to give Connor a special mention here as he was who we all dealt with the most. They  arranged canapés & champagne on the roof top bar before we went out. You actually don’t even need to go anywhere as there is always something out for you to eat! We all can’t wait to return & are already planning our next visit.
July 2023,Wonderful experience.,"We loved this hotel.  The staff treated us like royalty the moment we walked through the door. Hotel 41 is a boutique hotel with only 28 rooms.  The staff’s attention to detail is remarkable.  The rooms were nicely appointed and the black and white decor is very attractive .  Upon arrival, we were taken to the Executive Lounge where everything happens.  Breakfast, tea time and dinner is served in the lounge.  Our breakfast was included with our reservation.  All other food was complimentary.  The only complaint we have is that it was not made clear that the beverages are not included (ie juice, coffee, tea, soda).  It was our understanding that only alcoholic beverages were not included.  There were four of us present when the amenities were explained.  I don’t believe all four…"
August 2023,Brilliant!,Outstanding service. Excellent location opposite Buckingham Palace. Have stayed twice and will return. It’s the little touches like staff knowing your name that make this hotel stand out. Breakfast was fabulous too.
August 2023,Service with a capital S!,"The service at this hotel is AMAZING!  It is in a great location, and the rooms are really nice, but what separates it is the service!  From the welcome champagne to the day long snacks, they really could not be any more accommodating.  Our stay in London was too short this time but would definitely return to the 41 on a future trip….five stars all the way!"
August 2023,Outstanding Service In an Elegant Boutique Hotel,"The most superb experience we've ever had at a 5-star property.  Outstanding personalized service, beautiful accommodations, and amazingly attentive staff.  We were greeted by name by each staff person, provided super helpful suggestions for day trips and dinner cruise, and made to feel incredibly special.  One of the best boutique properties we've ever experienced - and we've been to a lot! "
August 2023,Excellent Experience,"We stayed at Hotel 41 for two nights and found the experience to be perfect. From the seemless check in, to the fantastic staff. Our room was extremely well appointed and lacked for no amenities. The Executive Lounge was wonderful, and our breakfasts were top notch."
August 2023,Absolutely stunning hotel,"Hotel 41 is one of the best hotels we have ever stayed!  The rooms are absolutely gorgeous.  The staff is UNBELIEVABLY helpful, courteous, welcoming and accommodating.  We will definitely return and will recommend this hotel every time someone asks us about our trip to London.  This one should not be missed!  "
August 2023,Spoiled,"Stayed for my wife’s 50th birthday, from the moment we arrived to the minute we left everything we experienced was just totally flawless, from  the staff to the whole experience of the hotel was just outstanding, the staff go above and beyond making your stay special, by far the best hotel we have stayed in and we will definitely be returning, well done hotel 41 you deserve all the accolades that come your way 👏👏👏"
October 2022,Wonderful hotel experience on our first trip to beautiful London,Very nice boutique hotel right behind Buckingham Palace.  The Executive Lounge always has complimentary food along with menu for purchase.  Staff is very attentive.  They go over and above expectations.  Not a party hotel.  I normally don’t like macaroons but they have really good marshmallow flavor… Also their shower gel and hair products smell very good.  
October 2022,The Crown Jewel,The hotel was exceptional!  Service is outstanding and decor throughout is beautiful!  Staff was always available for anything you needed and always extremely pleasant. I would highly recommend this hotel  You will not be disappointed!
September 2022,Love this hotel!,"I can't express how much I loved ""the experience"" at this little gem. We arrived in London on Sept 28th for 6 nights for the Vikings/Saints game. My husband wanted to stay in Chelsea for the last 3 nights to be near friends who live there, but he allowed me to pick a hotel for the first 3 nights to celebrate my 50th birthday (and a belated anniversary gift).   Hotel 41 is the exquisite little sister hotel to the adjacent full service Rubens hotel situated in the heart of London, a quick walk from the gates of Buckingham Palace. When you walk in, you are warmly greeted each and every time, like you are a missed family member that they are happy to see You feel like you are in a 5 star hotel, without the arrogance of many 5 star hotels.   Your luggage is whisked away to your room,…"
September 2022,Best little hotel at the heart of London,What a delight to find this fabulous hotel.  It is the epitome of English hospitality and service.  Small hotel only 28 rooms.  The service was 5 Star.  We will be back again the next time we are in London.  Just what we needed before departing back home to California. Marta and Stephen
October 2022,50th birthday celebration,"Very comfortable hotel at the center of London. Rooms are vey accommodating, beautifully decorated and very clean. Stuff is great, tending to all your needs. The lounge is great with snacks and beverages served all day and night. We stayed at the hotel for four nights and enjoyed it very much."
October 2022,This hotel will spoil you for every other hotel. Great experience!,"There is absolutely NOTHING not to like in this hotel. From the moment you arrive, till the moment you leave, you are spoiled and pampered. Everyone is going out of their way to make you feel at home. The beds are the best I've EVER slept in. The temperature in the room is easily adjustable, There is no noise disturbance, even if you may expect this in an old building and the service is above and beyond. The warmed floor in the bathroom, heating for your towels, a bath, the room was spacious, with loads of storage, safe and special cabinets for your smaller items. USB spots to charge your items, near the desk and next to your bed. Very convenient. I loved every part of my stay. The room is a great size for what I'm used to in London, but the lounge is just stunning. With…"
September 2022,"Very special small luxury hotel, but service is not what it used to be","This is a very peculiar hotel in the middel of London, set in the 5th floor of the Ruebens Hotel it has its own entrance and elevator, this is my third stay at the property.  Service is still very good and personal, but it takes forever to check in and out.  Rooms are on the small side, and the decoration is starting to look a bit dated (the black sofa on our room 4112 is worn.  Beds are delicious, but upon asking for dow pillows what we got was not satisfactory.  All in all still a very private and good experience, but not as good as the previous two."
October 2022,A fabulous experience,"We were treated by our daughter and grandson to stay at Hotel 41 as part of our Golden Wedding celebrations. We did not look at any reviews beforehand as we trusted our daughters selection.  From the minute we walked into the beautifully scented foyer until the time we left we were treated by staff as visiting VIPs - with no exception.  On our first night we arrived very late due to flight delays and as we sat down to a welcoming glass of champagne another resident asked if we had stayed here before. We explained this was our first visit and she said that you will never want to stay in any other hotel in London again. How right she was.  The food throughout our stay was excellent and we certainly enjoyed the complimentary snacks.  If you are looking for something special, this…"
September 2022,Excellent!,"What can you say about a hotel that is this amazing. Personal and excellent service 24 hours a day. Professional and discreet service from the moment you get up until you go to bed.  Food, drinks available 24 hours a day. Small gifts and hand written notes each night.  Beautifully appointed rooms and bathrooms. All this and a great location. I will definitely return."
September 2022,Prepare to be pampered,My husband and I ended a 3 week vacation  with our stay at Hotel 41.  It was definitely a 5 star experience.  We felt so pampered.  The staff anticipated our every need and we really enjoyed the ambiance of the executive lounge. We definitely enjoyed their team of professionals in meeting our requests and helping us feel relaxed in a new city. The hotel is very close to Buckingham Palace and is a great starting point for many other 'must see' attractions.  Thanks to everyone who helped make the end of our vacation just perfect.
June 2022,"Class, Style & Luxury","Luxury hotel with incredible service and perks.  Everyone instantly knows who you are and are ready to serve you in any way.  You are treated with great respect.  Rooms are lovely,  The executive lounge is incredible.  Raiding the pantry at 8 PM is a must.  Great location too."
June 2022,Exceptional in every way,"I couldn’t be more pleased with my experience at Hotel 41. I was greeted with a complimentary champagne and relaxed in the stunning executive lounge. They serve a delicious breakfast there each morning but also have tasty treats available until 1am. There wasn’t a request or a question that wasn’t handled quickly and with a friendly approach. The staff truly became family to our group of 3 ladies traveling together. They were protective and warm and assisted with securing reservations when needed. I will definitely return to the small, luxurious gem near Buckingham Palace."
June 2022,Amazing hotel not to be missed,I recently stayed at the Hotel 41 for several days and was pleasantly surprised by what an enjoyable experience it was.  This is one of the best hotels I have ever stayed at.  The service at the hotel is amazing. Every staff member knew our names from the minute we arrived and they went above and beyond to make our stay comfortable.  The rooms were very comfortable.  We had an issue with a light in our room and a maintenance man came on a Sunday evening and cheerfully handled it.  There is a beautiful lounge available 24 hours a day with food and drinks. We ate a delicious breakfast there every morning. Great location near Buckingham Palace and the Victoria Palace Theatre where we saw Hamilton.  I will definitely stay there again and highly recommend it.
June 2022,The best way to end the trip!!,Asmaa and Steve definitely know how to make you feel welcome. The hotel is beautiful and is a great place to relax and feel at home after a wonderful trip!! Steve whips up an awesome Negroni as well as other cocktails. #attention to detail. Thank you Hotel 41!!
June 2022,The perfect getaway,"This was our second stay at the 41; we have stayed at a number of hotels in London but the 41 has become our favorite. It is a warm and intimate setting.  The staff is very friendly, competent and couldn’t be more accommodating (even when you’re cranky from lack of sleep)!!  The location is close to all the things you’ll want to see and very close to rail and bus transportation. We’re already looking forward to our next stay."
May 2022,A Gem of a Hotel in the Heart of Royal London,"Hotel 41 is a jewel of a hotel. The rooms are beautiful, comfortable and very clean. The Executive Lounge is open to all guests 24 hours a day with food, drinks, and a friendly, well-trained staff on hand to assist. The location can't be beat -- it is literally across the street from Buckingham Palace. I can't wait to visit, again!"
June 2022,Excellent,"As usual, the staff and experience were wonderful. We could treat the hotel as a home where we were pampered. Our time in the lounge in the evenings, meeting and talking to staff and guests was just delightful. In our life of travel, we don’t think we have ever met such an attentive and well-trained staff. This is especially impressive during this difficult time of hiring and retaining staff."
May 2022,Great stay at Hotel 41,"I felt compelled to write a review about my stay at Hotel 41. To be perfectly honest this is not my normal level of hotel as it is not cheap. It was a huge splurge for me and my granddaughter. The staff are tremendous as I was feeling a little intimidated, but they were all sweet and welcoming. I especially want to mention Adele who is so excellent in every aspect of her job from being open and friendly to problem management. Also, Esin is so warm and friendly. The rooms are lovely with comfortable beds and spacious bathroom. Nice touches like turn down service with chocolate or a nice pillow spray. One night we sent to see Mary Poppins and they left a glowing message on the bathroom mirror when we got back hoping we enjoyed the show. Notes wishing us a good day..just little…"
May 2022,It just doesn't get any better,"The staff at this hotel is the best I've ever seen. From the reception to the servers in the lounge where you have breakfast and several complimentary snacks. The maids were so caring! But especially the lounge staff, who tirelessly cancelled reservations, got me medical care, and asked constantly how i was (yes I got covid!) The rooms are smallish, but very comfortable. I would go back in a minute!"
May 2022,"One of the best hotels in London, if not the Best!","I have recently become familiar with the Red Carnation Brand and I must say, I love everything about it! they truly make you feel at home.  The staff is incredibly attentive, the rooms are beautiful and no request is too small.  Check-in Process:  Esma from front desk was just amazing, very bubbly and full of life and made the check-in process incredibly fun! Rooms: the Conservatory suite is to die for - the bed is very comfortable, the room is spacious, lots of storage space. truly a beautiful suite.  Lounge: the staff are very attentive and they will make sure that all your needs are taken care of. the food is exquisite, often in lounges, the food can be average however the food there was freshly made with lots of choices.   We booked the private cinema experience which is…"
May 2023,Best London Hotel,Having never visited London we wanted a hotel with great reviews that was central to the major sites. You cannot go wrong staying here. Amazing service and food and comfortable rooms with everything you need!! And the staff could not be more responsive or pleasant! We couldn’t be happier with our stay at Hotel 41!!!
April 2023,A hotel to remember!,"We visited Hotel 41 in late April. It was the first stop on our Europe trip. What a way to start off! This boutique hotel is small (I believe 28 rooms). Due to the size, the service is very personal. Every staff member is trained to anticipate and meet the needs of every guest. It’s quite amazing! The top button on the phone is labeled Whatever Whenever and the really mean that!   The hotel is beautiful. The Executive Lounge s very tastefully decorated and the room decor is awesome. It is clear that attention has been paid to every detail. The hallways are small, a bit uneven and very windy which just adds to the charm. We had a fresh fruit basket in our room every day which was great.   The location was good - not far from Buckingham Palace. I would highly recommend this…"
May 2023,Persfection Personified,"We arrived at Hotel 41 on the morning of Coronation where we were warmly greeted, taken into lounge and handed a very welcome glass of champagne at 9.30am! Previous to that we had received correspondence from the Hotel helping us with instructions of how to get to the Hotel through the crowds of Coronation, where we were told if there was any issues whatsoever we were to phone and they would come and get us on foot! I have run out of superlatives to say about this hotel, it was perfection personified, if we were ever anywhere else we always wanted to rush back to Hotel41. The staff are so special, kind and attentive. We spoke with American guests who are regular visitors, and would not stay anywhere else. We were lucky enough to participate in ""The Curry Experience"" which was…"
April 2023,I must do luxury stay,"From the fist step through the door,  the service was nothing short of excellent, attentive and pleasant.  The aroma within the hotel added to the boutique ambiance.  I had the fortune to be upgraded and i can only say, the junior suites are home away from home.  The pillows and bedding made a normal difficult sleep, turn into an easy and recharging stint.  The location offered a brilliant setting for an early morning run, on the door step of Buckingham Palace.    Thank you Hotel 41 and all the staff"
April 2023,Exceptional Hotel 41,"We stayed 6 nights 2 weeks before the Coronation. Difficult to imagine a more satisfying experience. From location to quality of room, front desk, service, and food and drink, the entire stay exceeded expectations. A exceptional staff and a fabulous experience! "
April 2023,Great hotel near Buckingham,"Fantastic hotel with the best service we could ask for. Great staff, food and atmosphere. Clean and appealing surroundings. We got upgraded after a small inconvenience. Would definitely recommend a stay at Hotel 41, and we will definitely come back our self."
April 2023,Hotel 41 is like heaven on earth,"Hotel 41 is an absolutely magical place! From the moment I arrived I felt like I was in heaven. The staff was so polite and went above and beyond.  The staff seemed to take a genuine interests in the guests. All the staff members my family and I engaged with during our stay, including, Rory, James, Dermo, Satish, Summer, Belle, Trevor, Seamus, and Mengyu, were so kind and personable.  The breakfasts and cocktails were always delicious. The ""Plunder the Pantry"" was such a unique and much appreciated complimentary offering. The food from the ""pantry"" was very good, especially the ice cream. I really enjoyed the gin & tonic flavored ice cream.  During our stay the pantry items included various foods, such as, beef stew, cottage pie, desserts,  pastries, various cheeses, caramels,…"
April 2023,"This is the best hotel in London, but sshhh! please don’t tell anyone, as we want to keep it to ourselves!","My goddaughter and I just spent a gorgeous weekend at Hotel 41. The room was so comfortable, the executive lounge (where all the special pantry eats and late-night feasts can be enjoyed) so enticing and warm, and the location so perfect. But above all it is the wonderful staff, their warmth, kindness and attention to detail (our lemon drizzle birthday cake to die for!) that makes this hotel a place we could never tire of visiting. Thank you!"
April 2023,"Posh, comfortable and a special hotel. Fantastic locations and top- notch amenities. Enjoyed the lounge and staff.","From our arrival to the departure, we were warmly greeted and provided the best service. Our stayed in an upgraded suite which made returning from a long day of sightseeing the best treat. We enjoyed the executive lounge for breakfast, afternoon beverages and little treats. I especially like the tea service as it was just very special & lively. My husband referred to it as my adult tea party. The champagne, beer and spirits were top notch. I enjoyed my morning cappuccino which was perfect in every way. The evening turndown service made us feel extra special. We were assisted with excursions, dinner reservations & recommendations and getting transportation to our excursions. The chilled water each night  by our bed stand was much appreciated. Rooms were charming and very clean.…"
April 2023,Your own private club experience that transports you to the time of real hoteliers! Extra everything.,"Doctor Strange Sanctuary meets John Wick’s Continental - without the drama!  And that’s just the decor. Exceptional staff, beautifully appointed rooms, comfortable beds plus your own “Easy” button for anything your heart desires.  Add cool club like atmosphere and never ending ice cream and other yummies in the lounge, and the experience is perfect.  Fresh milk was a lovely touch and fresh fruit option was great.  Beautiful green wall with 10,000 plants on the side of the hotel and secret entrance - literally round the corner from the King’s palace makes it a must stay.  Will want to try the under the stars room next time. Very memorable and enjoyable stay and really hard to find hospitality. Well done!"
June 2023,Exceptional place to stay in London!,"It was my husband’s birthday and I treated him to 2 nights at Hotel 41. We were not disappointed as the room was superb, the staff genuinely pleased to see us and the breakfast was plentiful. A lovely haven not far from Buckingham Palace. You are greeted with a glass of champagne the minute you walk in to register! Even after coming back from a celebratory meal we had a cup of tea in the lounge and the staff produced a little cake beautifully presented with a candle for him! While I was there I booked a whiskey tasting experience which was very informative and they even gave us a little cake and a glass of champagne with there compliments as it was his birthday! It is a hotel that treats you like a family and gives you a sense of luxury with out being overpowering! The plunder…"
June 2023,The best city hotel there is.,The most wonderful experience.  A rare solo trip for two days and was welcomed and treated like an old friend.  The staff are all wonderful.  Was given a surprise upgrade to the magnificent monarch suite which made this tired travelled immediately relaxed and refreshed.  It’s the best breakfast I’ve ever had and the executive lounge is relaxing at any time of the day.  Wonderful experience and can’t wait to come back.
May 2023,Staff made us feel truly welcome,"Lovely stay.  The hotel staff went above and beyond, and made for a memorable London experience.   We enjoyed spending time in the lounge and on the rooftop patio, both of which were great places to relax after a day of exploring the city.  Highly recommend."
June 2023,Beyond expectations!!,"Outstanding facility all the way around.  Covered us up with smiling service, consistently, and everyone was a delight to be around.  The room was very clean and we were gifted champagne for our anniversary.  Dermo went above and beyond and arranged for packages to be mailed back home.  There are many good reasons that it's the #1 hotel in London.  We're so glad to have stayed with them."
