date_written,title,content
March 2023,The Milestone is Simply the best if you want comfort and 5 star service in London.,"From the moment you get to the steps of the hotel you are greeted with a big smile and the hospitality gets better with every passing moment. We stayed in the Ruhlmann suite which is a corner suite with great views of Kensington Palace. The showers and bathtub were beyond inviting and the turndown service made you look forward to your time in the suite. However, i must say that it is the service that makes the Milestone stand out from all other hotels that i stayed at in London. They always go above and beyond to show that they truly care about your stay and that your visit is second to none. I have stayed at many other properties in London but am very happy to call the Milestone my home away from home and will stay no where else! Shout out to Leo and Angelo!!! simply the best…"
March 2023,Luxury & Service Compliment One Another,Staff were second to none. Room was sumptuous and we were made to feel at home. We always try to stay in a Red Carnation  Hotel when in London as  you know the level of service  will be too class. Can’t recommend Milestone highly enough. Had a fantastic stay and will definitely be back. 
February 2023,Just Fabulous,"Fabulous stay at the Milestone. Thank you to all the team. Front of house were fantastic from the door men, concierge and reception. We were celebrating our wedding anniversary and we were kindly given an upgrade which was very much appreciated. Lovely welcome drink on arrival to the room as well. Thank you, will def return very soon. "
February 2023,Our go-to-place in London,"Just came back from a wonderful stay at the Milestone Hotel in London. Have to say that this was one of the best, if not the best, hotel experiences that we’ve ever had in the UK. The service truly is five star - and it is that way throughout the hotel - from the folks who greet you at the entrance to the reception and the restaurants to housekeeping - everyone makes you feel genuinely welcome and appreciated. I do not know for certain of course, but somehow it feels there is a great team spirit and vibe among the staff which gets reflected in this exceptional customer experience. The hotel itself is beautiful with a long history (used to be a stable servicing the Kensington Palace way back in time - thanks doorman Steve for that tidbit of info) and now obviously a truly…"
February 2023,Exceptional Stay at the Milestone Hotel,"We just had a truly special stay at the Milestone. First, the hotel is absolutely beautiful. Second, the service, from the doormen, to the front desk, to the concierge, to the restaurant staff - is the best, the most personal, I have had at any hotel I have ever stayed. The entirety of the staff are engaging, friendly, knowledgable and truly go out of their way to make your experience special, and are clearly empowered to do so. I can rattle off so many examples during our 5 night stay including 1) little treats that were left in our room to welcome us and each night at turndown; 2) the entire restaurant staff recognizing and proactively accommodating a dairy and peanut allergy  within our family even creating a whole separate vegan sandwich/desert plate during our afternoon…"
February 2023,A true gem in the Crown of London hotels,"Whilst being amongst the glitterati of 5 star luxury London hotels, the Milestone stands out for combining the relaxed atmosphere of a beautiful Kensington home, with fabulous bedrooms, great food and service but above all, the friendliness and professionalism that sets Red Carnation apart from the rest. A stay that always seems to exceed expectations."
October 2022,Home away from home!,This hotel is an absolute gem of Kensington!  We had a splendid dinner at the Cheneston's and the staff cannot be more friendly and professional.   The bar team made cocktails tailored to our taste and was always reachable.  Breakfast portion is generous and delicious. Would definitely recommend the omelette.
September 2022,Honeymoon in London,"My wife and I had the most exceptional stay at the Milestone!  Every detail was taken into consideration and the staff truly go out of their way to make you feel like a welcome and honored guest.  The experience is the best of both worlds--lush and luxurious, yet cozy and full of personal touches.    Situated directly across from Kensington Gardens, the location is peaceful and charming, yet just a short walk from the vibrant shopping district of High Street Kensington and access to both District and Circle underground lines.    Could not recommend more highly!"
October 2022,Great hotel,My husband and I absolutely loved our four night stay at Milestone Hotel. The staff really went above and beyond to make sure our stay was wonderful. We had delicious breakfast every morning and enjoyed dinner and afternoon tea. The front desk and concierge associates were friendly and helpful accommodating our jet lagged sleep schedule. Would recommend staying here again.
September 2022,Beautiful hotel with exceptional service,"Great customer service, facilities and bar. The rooms are very well appointed and comfortable.  Despite being in central London the noise is minimal from nearby roads. The staff go the extra mile and are very helpful. The pool, restaurant and bar are great and would definitely stay again."
August 2022,British hospitality at its best,"The Milestone hotel was my home during Notting Hill Carnival 2022. I‘m glad I found this small jewel, which is as luxurious as it is cozy. My room was very beautiful, clean and tidy. The daily cleaning was very attentive and thorough. The interior is stylish and beautiful The 24/7 room service with delicous dishes saved me sometimes when I got back hungry. Next time I hope to explore more of the culinary possibilities as they look promising, but during Carnival I was often just exhausted when returning or too late. The Spa is basic. There is a Finnish sauna and a pool with a counter-current system. It‘s definitely not a wellness hotel, but completely ok to relax a bit. Thanks to the exceptional service, they managed to organise a wonderful sports massage on a Sunday at very…"
September 2022,Extra Touches and Exemplary Service,"I have been to London many times and seen many luxury hotels but, to me, The Milestone is by far the best of them all. The building is absolutely magnificent, quiet, with a typically British elegance.  Breakfast is fantastic and the afternoon tea an unmissable experience. Being hosted  in this hotel makes you feel at home away from home, thanks to the staff of an amazing standard."
August 2022,Perfect Stay with Exceptional Service,"My family had the pleasure of staying at the Milestone  on a recent trip to London.  The location is wonderful, just off Kensington Gardens and a short walk to both Kensington Palace and Hyde Park.  The service here is personable, professional and something all hotels should aim to achieve.  Every person we interacted with made us feel like an old friend and made an effort to get to know us better.  They treated us like royalty.  They also made special efforts to recognize and ensure my 12 year old had a great stay.  We will be back!"
September 2022,A lovely and special gem!,"From the moment we arrived at Milestone Hotel, we were greeted by Steve and instantly felt welcome. We had flown in early morning and were delighted when we were provided with an early check-in. We only stayed one night during a layover but wished we had been able to stayed for longer.   The room was spacious with a comfortable bed, there was a huge TV with a variety of shows and movies to watch, the bathroom was beautiful and the finer touches throughout the hotel and room made for a memorable experience.   The location of the hotel is perfect. We enjoyed a walk through the gardens opposite the hotel in the morning. We cannot wait to stay here again in future."
September 2022,London Visit,"What a lovely experience!  The team at the Milestone was very helpful and attentive and went the extra mile for us and made sure that we had what we needed. Even when they could jot accommodate a hosting tea, they arranged for it at a nearby hotel. My mother loved it! Thank you!"
August 2022,"Exquisite, we'll be back!","Staying at the Milestone was like coming home.  The moment we walked through the door we were treated like family!  There wasn’t one member of the entire staff, from the front desk to the concierge to the restaurant servers or bartender and right out to the doormen, that weren’t welcoming, helpful and working with smiles on their faces. Service throughout the hotel was impeccable.  Without a doubt we will return !!"
January 2022,A place that deserves more attention,"The best of the best. Customer service was outstanding and nothing was too much trouble. We felt like we were walking on air. Thank you to all the fantastic staff that clearly take pride in their work. We're planning on returning this year, and it can't come soon enough!"
February 2023,Magical. The place to stay in London.,"We stayed at the Milestone for 4 nights.  We had very high expectations from the reviews and the hotel website and we were not disappointed. The hotel is superb. Clean, comfortable and beautifully decorated. The staff were friendly, helpful and professional. We felt right at home. The afternoon tea was excellent. We also tried the bar which was also very good. The Milestone is our new address in London."
January 2023,Great cocktails,"Stopped by for a quick cocktail and ended up having more than planned! The bar service is fantastic and the cocktails did not disappoint, the most delicious cocktails I’ve had in London in a long time, I cannot wait to return!"
July 2022,Stunning,"The hotel is beautiful and has a boutique feel to it. The decor and appointment of our room was amazing, we loved the little touches like the fabric walls and individually decorated room. The staff are extremely attentive and friendly, they literally could not do enough for you. The complimentary drink upon arrival was unexpected but gratefully received after five hours of travelling. The attention to detail was beyond anything I have experienced anywhere and I travel quite a bit, the one thing that I loved was the ice cube in Las Dos Fridas drink- simple but so classy."
June 2023,Trip to London,"I recently had the pleasure of staying at Milestone hotel, and I felt compelled to express my utmost appreciation for the outstanding hospitality and remarkable experience your esteemed establishment provided"
June 2023,A fantastic stay!,"My family and I just had such a magnificent time at the hotel!  The staff could not have been nicer nor more accommodating.  When we needed space for an after concert party, Leo and his staff even made special arrangements for us.  Our boys, 5 and 9, were left little presents.  The breakfast was amazing.  Our only regret was that our stay was so short."
May 2023,A little happyness in London,"The Milestone Hotel is a red and white brick building opposite Kensington Park and is probably the best hotel we have ever stayed in. Location it’s a stone’s throw from the park and palace, Royal Albert Hall and Harrods. Our arrival by taxi from Paddington caused a minor commotion as the driver wanted cash as his card machine wasn’t working.  The doorman and reception charged the £22 fare to our room and paid the cabbie. Reception accompanied us to our first floor room and explained how everything worked and the 24hr Stable Bar – think Cheers – provided sustenance for the weary travellers who had forgotten how horrendous London traffic can be – queues were blamed on the new cycle lanes. The chocolates left on the pillows at turndown melted a little bit but housekeeping changed…"
May 2023,Fabulous hotel!,We came to stay the night before my daughter’s wedding and were treated superbly. We were given a room upgrade which was lovely and nothing was too much trouble. The staff were extremely attentive and the hotel itself was beautiful and luxurious!
May 2023,"Idyllic,  Intimate & Beautiful Hotel",We booked this hotel for our son & future daughter in law’s stay for the weekend of their wedding & I have to say that both the staff & the hotel were impeccable. The food was excellent & all the staff went out of their way to make us all feel so special.  Luxury in abundance.
May 2023,MISS,"This hotel was amazing , the staff were very attentive, friendly  and would help  you in any way they could without hesitation  The suite that we stayed in was out of this world, extremely clean, all your needs catered for and a very comfortable room  The small kindness of gifts on our pillow and in the room was exceptional and made our stay even more special,  with that personal touch The facilities were great and the meals in the hotel were outstanding We would definitely recommend this hotel, we could not fault it, and the location opposite Kensington park was perfect  We hope to visit again one day "
May 2023,A fabulous stay at the Milestone ,"Had a fantastic stay at the Milestone Hotel- I stayed for one night on the Sunday  when it was Coronation weekend, but wished I stayed more than that.  It's a beautiful hotel, and afyer checking in, I got shown round the hotel.  I was very impressed with the customer service - the little things like having a coffee delivered to your room after your wake-up call, tea, coffee facilities, box of biscuits, turn-down service - ensuring that you enjoy your stay.  I had dinner in the hotel (I had £70 credit for food and beverages) and used this for dinner - the chicken pie was delicious and the honeycomb ice cream was delicious too.  I really enjoyed my room which was a superior queen room.  I will definitely stay in thr hotel again."
May 2023,Best 5 Star Hotel Experience in the UK,"Exceptional experience in the best 5 star hotel i have stayed in (UK).  From the moment we were greeted at the door, handing over the car keys to have the car parked, to the moment the car was returned a couple of days later was a fantastic experience. The Welcoming was warm & professional.  The Room it self was over 2 floors.  Beautiful looking shower room.  The Bed was so big and comfortable.  The Wall to wall mirrors was a nice surprise bar a few windows.  Considering the location, it was so peaceful and quiet.  The TV quality was excellent.  A real bug bear of mine when you stay in nice hotels.  We had full access to SKY and BT. Sport.   The Breakfast was excellent.  I really couldnt fault the stay and would highly recommend to anyone considering in staying in a nice Hotel…"
April 2023,Amazing Place and People!,"This is a grand old hotel.  Frome the first day we walked in, it felt friendly.  Everyone was friendly and fun. Steve (the Doorman), Steve (concierge), Dino, Renato, Tim (the Doorman), Grant, Fran, and Claire were some of the funnest. The afternoon tea was grand, and their signature sandwich was very tasty.  Compliments to the Chef.  This is one of the places that we will try to come back to."
April 2023,Our best experience in years,"The service was so good that now we have been spoilt and will find it hard to like any other Hotel. Everyone was super pleasant and warm. It felt like we were staying with family (the good ones). The whole experience was top notch. Be it the rooms, the afternoon tea, the Bar and the dining. We absolutely will be going back again "
July 2022,"If you like to be treated as royalty, you should stay here.....","My wife and I travel a lot for pleasure and always try to stay in nice hotels.  This was our second visit to the Milestone and it was every bit as good as the first visit, if not better.  The staff go out of their way to make your stay as enjoyable as possible.  Everyone from the doormen to the food and beverage staff, to the housekeeping staff did a wonderful job of making our stay unforgettable.  The concierge staff is beyond compare as they worked tirelessly to help us with the events and activities that we wanted to enjoy while in London.  The Milestone will always be my first choice of hotels to stay at when in London, and if you enjoy being pampered and made to feel like royalty, you will stay here as well."
July 2022,Exceptional In Every Way,"My daughter and I had been to tea at the Milestone a few times and loved it in the past, so when planning our July 2022 visit we decided to book our week long stay there. The hotel and staff greatly exceeded our expectations. We booked a Deluxe King/Twin and stayed in room 103 - extremely quiet, interior view. A front desk staff gave us a quick hotel tour and escorted us to our room and acquainted us with its features and offered us a welcome beverage - room service also delivered a mini welcome cake and biscuits with our champagne. The bathroom was well lit, had ample towels and built in nightlight - great water pressure in shower/bath. Bed linens were luxurious -  housekeeping visited twice a day -  we enjoyed turn down service  and the lit candle in the bathroom. Two robes…"
July 2022,This hotel and staff should not be missed!,"From getting out of the cab... to making our way to reception... to a brief and useful 'tour' ... to our being taken to our room. and on and on... EVERY PERSON was professional, personable, capable and attentive. We've stayed all over the world at top hotels and this is one we'd return to when we return to London. EVERY aspect was A+++."
July 2022,Friendly fussy hotel,"the staff went to great lengths to make our family feel welcome. the location is lovely for visits to museums, parks and high streets. views of Kensington gardens were lovely and the boys reported that the breakfast was delectable. dated glam decor retained some charm"
June 2022,How do you spell perfection?,Perfect in details large and small They couldn’t do enough to make us feel welcomed and comfy.  From the welcome cake to the turn down treats that changed nightly to the linen bed mats so one’s feet do not have to touch the carpet as one puts on the provided slippers.  Experience luxury in a splendid location across from Kensington Palace.
July 2022,Great hotel,"Great hotel great location excellent friendly staff and it’s gorgeous.  Kensington is also a great neighborhood to visit, Sade with lots to do and lots to see. Highly rrecommend all day!! If you go tell them we said hello lol."
July 2022,Wonderful stay !,"Our stay was truly amazing! The wonderful staff was really kind and the service level is extremely high. Everything comes together if you have the privilege to spend some days at this wonderful hotel. The service, the room, the amenities, the little things make a difference. It feels like spending time with family abroad. When in London this is the place to stay!"
July 2022,Exceptional hotel!,"The hotel is beautiful, in a great location and the staff was nothing short of spectacular!  One of the best hotel experiences we have ever enjoyed!  Highly recommend.  Close to the tube, right across the street from Kensington Palace/Hyde Park."
