date_written,title,content
"February 20, 2020",Ceremony of the Keys,"For years on my bucket list has been to see the Ceremony of the Keys - the ceremonial closing of the Tower of London each night. Once they put this online I was able to book (it was 20 months in advance!) and finally tick off my wish.Doors opened at 9.30pm and we were given a very witty and interesting pre-tour escort by one of the Yeoman warders. The ceremony and its history was explained in the atmospheric Tower confines. Standing by traitors gate on a cold and damp February evening, picturing back in time certainly gave me the shivers!The ceremony itself was everything the British do best - I recommend if you can being at the far right of traitors gate, facing Wakefield Tower, for the best views. You are standing for about 40 minutes so the old and infirm, or very young, might find this a bit hard work. I really recommend it, if you get the chance, it felt like a privilege to witness a ceremony unchanged in 700+ years."
"February 11, 2020",Incredible historic site!,"The amount of history that is preserved and shared with the public is incredible. The Crown Jewels, the armoury, the animals, the cells, there is so much to see. You can take your time and wonder around, you can do an audio tour as well. There is a commemorative book that you can purchase for 5 pounds"
"October 28, 2020","Definitely NOT value for money, sorry.","My friend  and I Visited the Tower today, but it wasn’t really anything like we expected. It’s just a glorified musuem. I paid £25 a ticket, it was supposed to include The Crown Jewels, but the queue was ridiculously long, at least a 2 hour wait, we are in our 60’s and would never be able to queue that long. there should have been set times to queue for the jewels, There were no Yeomen guided tours, assumedly because if the pandemic, so all we saw were a few exhibits, a few information plaques and not much else.We treated ourselves to a scone with cream and jam and a cappuchino each and it came to a whopping £14! And they even charge a fiver each for the audio guides! I know they have lost millions due to lockdown, but these prices are just extortionate!A waste of money in my opinion,"
"September 26, 2020",Really disappointing ,While we were expecting changes due to covid - one way systems and extra queing time we were not prepared for most of the attractions to be shut. The buildings inside were crammed with no social distancing and no staff presence to enforce sense and order and the route forces you to walk your children through two gift shops which adds insult to injury when already paying full price for half an experience.If you want to visit I would wait until things are back to normal  
"January 2, 2020",A must see and do when in London!,I visited the Tower for the fifth time in my life in November as its my favourite historical place in the UK. Anyone visiting London for the first time should make this place their first location to visit as its where London really all began in 1066. It encompasses the history of our country in one location with so many memorable events and so many tales to be told by the excellent Yeoman of the guard who conduct the excellent tours. Lastly a visit to the Crown Jewels is a must as they are breathtaking and displayed in a memorable exhibit. A great value day out for all the family especially good for children to provide them with a better illustrated understanding of English history.
"January 7, 2020",A must see on a London visit,We were fortunate to visit on a cold weekday in January. No crowds do our ability to see and enjoy exhibits unencumbered by long lines made the visit delightful. I highly recommend purchasing the audio guide. The Cafe was reasonably priced with good options for a snack or lunch. 
"August 26, 2020",Nice day out ,"We had a really good day out to the tower today. You have to book in advance and we booked the 10.30 slot, if you can definitely book early as it got busier in the afternoon. We waited 10 minutes to see the Crown Jewels and 20mins to access the white tower. Wait times were considerably longer by the afternoon. The staff are doing a great job managing access to ensure social distancing is maintained. Almost everywhere is now open with the exceptions of the church and the Beauchamp tower. Be aware the HRP cafe is closed and only a Gourmet Sausage outlet is open so queues are huge and the food was atrocious. £6.50 for a bratwurst in a role, very poor quality and definitely not worth it. If we had know. I’d have brought food in with us. This was the only part of the day to let us down. "
"January 28, 2020","Thousand Year Old Architectural Treasure Stands Invincible, on the Banks of the Thames","My most recent encounter with the Tower was on a surprisingly sunny afternoon in January. I was at a distance, actually, looking across the Thames from the south bank. I was walking along the embankment, indulging in a slow gaze sweep across the river to the north bank when my eyes spotted the Tower. This imposing many towered castle fortress stands on its own grounds and therefore is not swallowed by nearby London skyscrapers, but gleams white and solid with the river before it. What a sight it is, in theatre slang, a 'real show stopper'. From my vantage point, I didn't see the crowds that cluster and walk through the castle daily. I've been one of them a few times, though, and can vouch for the inside being as impressive as the outside. Go early, before the doors open, and get in the queue before it becomes a long line that stretches out onto the streets of busy London. Inside you will see the crown jewels of many past rulers of England as well as the present Queen Elizabeth. Also on view are the armor of Henry VIII and other important medieval artifacts, including instruments of torture used to extract confessions during the centuries when the Tower was used as a prison. You will learn the history of the Tower .as you walk from room to room (It was built by William the Conquerer shortly after he invaded England in 1066 as a fortress and monument to his power and governmental reign.).Don't forget the ravens. There are six of them kept on the grounds at all times in deference to an old belief that it is good luck for the Kingdom's present and future; conversely, the ruination of the Tower is certain if the ravens are absent, and the Kingdom will fall, according to the legend. If you are lucky you will see one or more of the large, black feathered, yellow beaked creatures.You will definitely spot the red uniformed, white ruffed Yeomen Warders, who are another of the Tower's iconic figures, a combination castle Royal guard, keeper of the Ravens and the grounds, and guides for visitors maintenance. These women and men are hospitable, full of information about the Tower and have full, humorous personalities, no shrinking violets in that group! Plan a half day if you want to take it all in and go as early as you can. Or book an advanced ticket on the Tower's website and get a timed entry plus a tour. Well worth it."
"September 20, 2020",Perhaps expensive but so worth it!,"It’s such a long time since I visited the Tower of London and at £67.50 for the two adults and a child you couldn’t call it cheap. However, it was SO worth it and I’d recommend it as a day out that is great value for money. Shame the Coronavirus has reduced numbers so much and also makes the cafe and refectory not worth opening, but it’s a small point. "
"June 20, 2020",Arrive early ,"One of the MUST dos in London at least once, this place was a joy to explore. We took about 4 hours to feel like we explored enough of the grounds about 85%.  We really enjoyed the crown jewels. Truly breathtaking. Tip, arrive before opening to get in line. If you have an e ticket purchased through trip advisor or Get your Guide for example, you'll still need to line up in a separate line to obtain a physical ticket.They don't inform you until you're at the gate so beware. We waited in 3 separate lines before we finally got in to the right one with the right form of ticket. More signage could really avoid this. No photos of the crown jewels allowed but you can stay as long as you like. Again another pro tip, go straight to the crown jewels upon entering as a separate line will form quickly for that building alone."
"October 9, 2021",Simply amazing,"We knew the Tower of London was one of the top attractions here in London, however, the history and the crown jewels just blew us away.  The most important thing is to get the beefeater to give you a tour. Every hour on the hour there is one available just inside the main gate you will see a small crowd gathering around him. They are the most entertaining and funny lot . Facemasks were requested to be worn inside the buildings but not outside. The Crown  jewel area was the most crowded but everybody kept trying to adhere to the social distancing. The  jewels are very real - there are coronation crowns etc decorated with the most amazing precious stones among which are the largest diamond  and the second largest diamond in the world. Unfortunately no photography is allowed. Everywhere else you can take pictures. The Armory in the White tower is incredible  should not be skipped. When you’re done with the tower of London, take some time to walk along the wharf to admire the Tower Bridge that’s very nearby."
"January 8, 2020",Excellent Visit to Tower of London,"We visited the Tower of London in the late afternoon about 2 hours before closing.  We walked the grounds ourselves and enjoyed the scenery, information, and shops. We did not participate in the guided tour as we wanted to be certain to see the Crown Jewels before closing but stayed with it for a few stops and felt it would have been a good tour to continue if we had the time.  The exhibit that included the jewels was amazing as were all of the pieces of armor and armament on display.  Overall, well worth the price of admission even if though it was an abbreviated visit."
"February 16, 2020",Absolutely amazing ,If you love history The tower is a must.  We opted to wait for the guided Yeoman tour which was amazing. Our guide was very informative and hilarious. Unfortunately I don’t remember his name but he was brilliant. It is so impressive. The Crown Jewels exhibit is a highlight along with the white tower. You do need about 3 hours to see everything There is so much to see and it has a lovely cafe you can stop at for lunch or a snack. The food is good quality and reasonably priced. One of the highlights of our London trip 
"February 4, 2020",Call me old,"Call me old but my visit was less than perfect. At issue isn’t the contents of the castle (they’re extravagant and masterfully displayed). Remember, your looking at 1,000 years of history!My issue was the huge (literally)amount of uncontrollable elementary schoolers that ran rampant through the exhibition. Entire classes of students crammed everything. This was particularly true of the Crown Jewels & White Tower exhibitions. The noise and outright congestion and disruptions were too much. I’d would also suggest that the audio devises and user interface need simplified. I can’t believe how old I sound. But I’m not.......scary!"
"April 16, 2022",Pay a fortune to stand around in queues,Didn't actually get to see the crown jewels on this visit as queue was approx 2 hours long. Lengthy queues to enter most of the attractions on the day we visited including a lengthy queue to enter in the first place ( with a pre-booked ticket and time slot) At £79 for 2 adults and 1 child I feel this was an absolute waste of time and a total rip off. Do yourself a favour and visit one of the many free and wonderful museums such as the Natural history museum or Victoria and Albert instead of this money grab. Poor show.
"January 4, 2020",Yeoman Warder Scott Kelly. 4th Jan 2020 10:00am tour,Yeoman Warder Scott Kelly led the 10am slot tour for a relatively large group. He immediately grabbed the attention of all attendees with his enthusiasm and detailed explanation of the history of the place. You can tell he really enjoys his job and because of that we also enjoyed the entire tour. Well done Yeoman Warder Scott Kelly! I thoroughly enjoyed the tour. Huzzah!😎
"February 21, 2020",Very interesting ,"I hadn’t been to the tower for over 40 years, so was looking forward to it.You should definitely take advantage of the free Beefeater tour which lasts around 45 minutes (you need to have paid the general admission price to access this) - it’s very informative & you get a real insight into their history. Obviously, a real hi light is the Crown Jewels, but I loved going up the towers & also seeing the armour and weapons, and reading about the prisoners and executions! You can really spend a good few hours exploring & the cake in the cafe is very good! A great experience, worth the money in my opinion."
"January 26, 2020",Long,"If you care about history, you will enjoy it. Definitely buy audio guide for 5$, without it, you won't even know where you are going. You will spend minimum 2h there, prepare for it, cofee shop and toilets are available so thats not a problem."
"February 18, 2020",Grisly Tales of the Tower,"A brilliant tour led by Yeoman Warder Scott Kelly. He is a raconteur par excellence with a wealth of grisly historical knowledge about the tower. I did consider knocking a star off as I'm not sure his claim to be the best looking Yeoman Warder since their formation in 1485 can be historically verified. However, staying for photos with the children in the rain at the conclusion of the tour gets him a full 5 stars. "
"January 2, 2020",The Amazing Tower of London,"Just had a wonderful day at the Tower of London. I can’t speak highly enough of the Yeoman Warders (Beefeaters). They were amazing with my 4.5 year old daughter, taking both time and interest in answering her many questions and signing her Paddington book about the tower. She can’t stop talking about them and what a great day she had. Special mention to #398"
"October 24, 2020",Enjoy the space and sights!,"One of the strange upsides to visiting during these ‘Covid’ times is the lack of fellow visitors. If you’ve ever wanted to enjoy the Tower and all it’s history now is that time. We visited today, 11am on Saturday 24th October and enjoyed unrivalled access to many of the towers, grounds and of course the Crown Jewels. To visit these normally requires extended queuing, crowds and bustle with no time to enjoy. Today we could spend as long we wanted admiring royal treasures dating from centuries long past. The ability to stop and chat with unhurried and friendly Yeoman Warders was well worth the effort, they’ve always got tales to tell!Go while you can and enjoy the limited visitors and leisurely pace and progress around the Palace!"
"April 11, 2020",More than what we expect,It was one of the attractions included in the London pass. We have no regret to visit it as it was more than what we expect. The historical site  is rather big and we spent an hours plus to just walked around. All the buildings were really well maintained and in its original shape. We actually just a small group of people where there was tour guide  explaining the history of the building. Very interesting. Worth the time we spent there.
"July 9, 2023",Just Wow,"First of all, just wow. This was a fantastic day out in London and was well worth the price. We got there early with little to no queue to get into the place which was ideal. You would definitely need the whole day to properly go and look at all the magnificent displays and buildings on offer here. Unfortunately, we decided not to have a yeoman warder tour, which was completely a wrong choice as I have heard their tours are outstanding, so I would recommend waiting for the tour guide and going round with them before venturing off and finding your way around. Once you step into the buildings, it takes you straight back through the past, they are surprisingly well kept and very well preserved. The crown jewels were an absolute marvel to look at, though the line was long it moved very quickly. Overall, a spectacular day and will be coming again to have a proper tour."
"December 30, 2022",To many visitors admitted,"Even though we pre-booked tickets, we had to queue for 30 minutes to get entry. To see the Crown Jewels would have required another 60 minutes queuing with no timed access. Overall they had admitted far too many people and all of the exhibits were overrun and difficult to see."
"August 28, 2021",Worth a visit,"Have been wanting to go for a number of years and was very happy that we went. Was made to feel very welcome and all the beefeaters were friendly and happy to chat. I felt that the to the staff this was not just a job but a passion and they wanted to be there, this was evident to how they served the guests with humour and a smile. The only things that could made quicker was the queue to the Crown Jewels and the restaurant only took cards cash not allowed, not made clear until you are at the till with trays full of food.I would like to thank all the staff for making everyone welcome please keep it up you are appreciated by us guests."
"October 23, 2022",The best thing to do in London,"Our Yeoman Tour guide was one of the best guys I’ve had anywhere ever. The tours, which are included in admission, start every 30 to 45 minutes. My group was lucky enough to get Shandy (or maybe it was Shady).   The tours last about 45 minutes and I ended up spending about six hours walking around the grounds. For me, it’s the best thing to do in London."
"August 15, 2021",Well worth a visit,"We only had a few hours, would highly recommend to anyone. If you visit? Make sure you go on a beefeater tour - ours was Barry Stringer, he was extremely knowledgeable, passionate about what he does and added humour along the tour. Also a mention to Louisa, who also had passion for what she does and the knowledge she has is brilliant. The only downside to this visit? Was the queues for a coffee, it needs better organisation, I felt sorry for the guy serving us under extreme pressure and people stood there tutting because they had to wait. Other than that? Great day out for all"
"February 24, 2021",A brilliant place but too much rain ,"The tower is possibly my most favourite place to visit and it still is but we didn’t have a great visit last time. This was not due to anyones fault but the weather was appalling. It was heavy, continuous torrential rain and there was no indoor seating available and the outdoor cafe was just doing takeaway drinks. Our shoes had to be thrown away after our visit. It was such a shame as we had booked our tickets so far in advance online. We will just have to go again when all of the restrictions are over "
"March 1, 2020",Interesting,"It’s always very busy whenever you go, usually heaving in fact. Nearly all the loos closed for maintenance which isn’t great planning. Cafe is hideous. My youngest (5) got shouted at by a guard for leaning over a fence. No signs saying do not touch or do not lean over, suspect it was for the theatre but he was very upset. He wears it like a badge of honour now though."
"January 9, 2020",Sight seeing ,Great place of history. Expect to climb a lot of stairs if you wish to see everything. Go early and see the jewels with very little wait. Any time if the year go early and there will be less people. Listen to a beefeater tour they have so much personality and are fun and knowledgeable. A must see if you have never been to London. 
"January 26, 2020",Long,"If you care about history, you will enjoy it. Definitely buy audio guide for 5$, without it, you won't even know where you are going. You will spend minimum 2h there, prepare for it, cofee shop and toilets are available so thats not a problem."
"February 18, 2020",Grisly Tales of the Tower,"A brilliant tour led by Yeoman Warder Scott Kelly. He is a raconteur par excellence with a wealth of grisly historical knowledge about the tower. I did consider knocking a star off as I'm not sure his claim to be the best looking Yeoman Warder since their formation in 1485 can be historically verified. However, staying for photos with the children in the rain at the conclusion of the tour gets him a full 5 stars. "
"January 2, 2020",The Amazing Tower of London,"Just had a wonderful day at the Tower of London. I can’t speak highly enough of the Yeoman Warders (Beefeaters). They were amazing with my 4.5 year old daughter, taking both time and interest in answering her many questions and signing her Paddington book about the tower. She can’t stop talking about them and what a great day she had. Special mention to #398"
"January 4, 2020","Always interesting to visit, go early!","This was my third time to the Tower, always full of history and interesting. We did a tour with the beefeaters which I’d highly recommend, it’s a free tour and definitely worth it!I can’t stress enough that you need to go to this attraction right when it opens and head straight to the Crown Jewels. The lines become crazy about and hour or two after opening. We went on a Thursday morning and were able to walk right to the Jewels ( at 9:30 am), by 11am when we left the site the line was gigantic. Go early! "
"March 3, 2020",Always Worth It!,"This was probably my 10th visit to the Tower, but it’s always the first stop when I bring friends to London.  The Tower just never disappoints — 1000 years of history in one spot!  This time we met the Raven Master, which was a special treat.  The Crown Jewels are always brilliant, and I love the addition of animal sculptures that are in tribute to the old Menagerie.  The history of the Tower is so fascinating — I never run out of info to share with my friends.  Once again, an impressive first day in London!"
"October 30, 2021",Full Day of History ,"This was a fantastic day out on its own!  Tip: Start immediately at the Crown Jewels as the queues get massive later.The place is huge and there is so much to see, read and take in.  My husband and I arrived with our 6yr old in the October half term and used our Go City passes for entry which saved us a significant amount of money.The famous sights including the Ravens, the Bloody Tower and Crown Jewels were fantastic and we were amazed that people actually lived on site!  Highly recommended trip!"
"July 10, 2022",Waste of money!,"Tower of London and Superbloom 👎🏼 Don’t waste money paying for superbloom you can look at it from outside Tower,unless you absolutely love 4 wild flowers repeatedly planted.The Tower of London offers not much for the money. Lots and lots of stairs and exhibits were very poor. The Crown Jewels 💎 were rushed on an actual conveyor belt so you can’t look at them in detail. The queue for this was very long and exhibits as you walk through the building were boring.Wouldn’t waste your money!Boring for children."
"January 20, 2023",Family Visit to enjoy,"The Tower of London is truly unique, it’s such an amazing place to visit.  Built by William the Conquerer. So much history.  Loads of items to view. The Crown Jewels are a must.   My complaint is about the beefeater tour. I couldn’t hear what the guide was saying, he was making jokes during the tour which I found irritating because I was interested in hearing the history of the Tower. Because of the  cold outside we were given the talk inside the chapel where Ann Boleyn is buried,  When our guide finished his talk, he marched us out of the chapel immediately, we were not allowed even Five minutes to view where the wives were buried, or to view the plaques on the walls. I did ask if I could have a minute to absorb the whole atmosphere of the place and to enjoy being in such a historic place, but he demanded me to leave at once stating that another tour was ready to come into the chapel!! This was not true, because when we were outside I noticed the following tour was not even near the chapel. We could have been left to enjoy our historic location even for five minutes. I feel I paid a lot of money and Ann Boleyn, Catherine Howard and Lady Jane Grey are so famous wives of Henry 8th , it’s wonderful to think one is actually standing beside their graves . The graves are cordoned off but there is a nice piece written about all three if one was allowed to even read that!  It unfortunately spoiled my visit.  This Tower belongs to the people who pay good money to come and enjoy it. Therefore we should be allowed enjoy it."
"January 1, 2020",Last Tour of 2019,"We arrived at 2:15pm and the line for the Crown Jewels was over 2 hours long, so we decided to skip it due to the 4:30 pm closing time.  There was Yeoman Warder (Beefeater) tour starting, so we decided to go with that and were privileged enough to be on the last tour of 2019 with Yeoman Warder Scott Kelly. The tour was amazing and YW Kelly was full of information, history, comedy, and of course, good looks. After the tour, we went into the White Tower at YW Kelly’s suggestion and it was amazing and definitely not to be missed!  When we finished at 4:25pm, there was no line at all for the Crown Jewels, so we were able to squeak in and see them in 5 minutes.  5-10 minutes is all that is really needed for this, but definitely no photos allowed in here. All in all, I highly recommend the Yeoman Warder tour and the White Tower. Get there early and allow more time as there was a lot more to see than we could squeeze into our 2 hours there. #beefy409"
"February 17, 2022",Great day at the Tower,"We arrived at the Tower just as Yeoman Scott Kelly was about to start the guided tour which I would thoroughly recommend. I’ve done the tour a few times over the years and it’s always informative, great for adults and children alike but most of all very funny. These Yeomen have been there and done it and they are full of personality and can tell a story. All that aside Scott said he got the job because he looks like Paul Hollywood Thanks for a great tour Scott 🧁 🍰 🎂"
"February 24, 2022",Significant history well maintained,"Pre-booked online, arrived at customer service desk to plan our visit (as signed outside) but they explained they were significantly reduced due to the pandemic. The entry queue was short and moving so no problem. Most areas were accessible, would have helped to have staff members inside some rooms for Q and A, the Crown Jewels were impressive and well labelled. We skipped the White Tower due to a lot of steps!"
"July 10, 2022",Wonderful,"Went to superbloom yesterday. It was fabulous! The flowers were stunning. It was really worth the money. Only drawback, which they do say on the ticket, is if it gets hot the slide will close. Staff let grandchildren on as for one go they were shutting it and they loved it.  But I would say it was a huge design flaw.. metal slide. After all the effort put into the beautiful walk and displays this was a basic mistake they should have solved  as they expected it to happen. Go early in morning in late in day to avoid disappointment of that being closed. But flower display was really beautiful"
"January 19, 2020",A trip through history,"What a great experience. We pre-booked the tickets on the Tower of London's website and arrived just before they opened. It was so interesting and immersive, the crown's jewels were gorgeous and the exhibition was quite impressive. We learned a lot of different facts and really enjoyed ourselves."
"April 7, 2023","Simply put, a must-do","Easily one of London's most popular attractions, a visit to the Tower of London (it effectively describes the entire stone fortress) can be at best a very entertaining half-day out but it can also be a trying experience depending on the weather and/or the crowd.  We visited in December, when the weather was brisk (the rain stayed away, thankfully) and crowds were minimal and queues were fairly short and moved quickly.  We also got in when the gates opened, so managed to move around easily.  We signed up for the yeoman warder's guided tour as it was the only way to visit the CHapel Royal of St Peter ad Vincula - each tour is slightly different but all are highly informative and educational, albeit presented in an  entertaining manner (extra credits if you're selected to be 'insulted' for your nationality), and ours was no exception.  And while the Crown Jewels (no photography allowed) are high on most visitors' list of things to see, there were lots of other historical parts of the grounds worth visiting.  We also took some time to walk the fort's ramparts to enjoy views of the River Thames.  There was only one indoor cafe, and that was rather crowded around lunch time, but there was an outdoor one for snacks.  It's hard to estimate the amount of time needed to see the ToL - we were there for just over four hours which was adequate to see all the attractions."
"April 15, 2022",The Treasured Tower,"The Tower of London is one of my favourite London experiences; I never get tired of it. We brought our two daughters here in March during a school break, as previously, I'd only been twice - as a boy with family, then with my wife before kids. And it was truly a terrific experience for my 11 and 7 year old daughters.  They enjoyed the White Tower with all the cavalry and weaponry exhibits, and they enjoyed the coin-making exhibits which had a pleasant and unexpected surprise of the staff giving us a bit of a private history lesson!! Yes, there are some dark tales surrounding this place, that's what gives it its mystique.  Great views on the battlements, and in the centre of the courtyard with Tower Bridge in the backdrop, so plenty of photo ops to be had. And it goes without saying that the Crown Jewels are so breathtakingly beautiful, we even went on the conveyer belts twice since we went at a low tourist time (on a Weds. no less)."
"September 3, 2021","Much more than a ""Tower""","After touring the Tower of London, I would call it the 'Walled Town of London"".  Certainly there are towers within it, but it's so much more than that, with many buildings, fascinating exhibits, amazing architecture and offering great vistas of the city outside of it's walls.  This is definitely a ""don't miss"" on your trip to London, but you'll need at least half a day to see it.  You can take photos inside and out, so be sure to bring a good camera.  "
"October 2, 2020",Trip with the kids,"Brilliant, went for 11am on a Sunday, quiet to begin with, would recommend seeing the Crown Jewels first, there was no queue when we arrived but had to wait 10/15 mins to enter later on.  Could still see the Jewels without anyone in the way which was great.  There was a lot we didn't get to see so will go back.  Kids really enjoyed it, especially the scavenging Raven!"
"April 20, 2022",The Most enthusiastic tour I have ever had,"What a fantastic day! Was met at the start by Yeoman Scott Kelly #beefy409 and was immediately immersed in the experience with his great enthusiastic tour, engaging the group and getting the kids involved. My daughter was so attentive listening to him and loved every second of it. This place is steeped in history and is worth a visit, can easily spend the day there, take time talk to the Beefeaters, the staff, the entire team. Was welcomed and safe. Can not fault and already planning a return trip. Highlight was the Crown Jewels and the girls meeting #Beefy409 who over the Covid lockdowns provided online contact for them to learn from whilst at home. A great day out, worth the travel! Two tired girls at home in bed now."
"July 14, 2022",Fascinating place - well worth a visit,"Very much worth booking a ticket online and visiting this great place.  I would also recommend paying for the audio tour, makes for a much more emersive experience.Its interesting learning about the history of this castle but the highlight is definitely the UK crown jewels.  Long queue which moves pretty quickly but its worth it to see such a magnificent collection.Highly recommend visiting here."
"February 11, 2020",The Yeoman Warder tour is a MUST do! Makes the place come alive,"Yeoman Warder Lawrence was an AMAZING tour guide. One of the best tours Ive ever been on, so full of information, story telling finesse and witty humour! Without a tour, a lot of the history would be lost on you so i strongly recommend it. The armoury and crown jewels didn't take that long. Would have loved more information about the chapel, not that much signage. Exhibits were modern and kid friendly."
"February 6, 2022",Day sight-seeing ,"This is brilliant, if you go by train, get the two for one offer, as it is expensiveDo the walk tour with the Beefeaters as it is brilliant. Then wander in and out and make a day of it to get full value for money. The cafe was nice enough, noisy with hard chairs and hard floorsThe food was quite tasty, all be it a bit extensive, but if you are there for the day it's got to be done"
"September 26, 2021",A MUST SEE!,"I have lived in and been a regular visitor to London but despite walking past the Tower of London hundreds of times I’d never been until today - I wish I’d come sooner! I spent 2.5 hours there and really enjoyed seeing almost 1,000 years of history up close. I did the self guided audio tour as well as the Yeoman tour which was superb - Scott Kelly was a fantastic guide and really brought the place to life. The Crown Jewels are spectacular. Even more so than I thought they would be up close."
"July 29, 2022",Look out for Beefeater Dave!,Haven’t visited for 25 years so was lovely to go back. Incredibly impressive and interesting. We precooked tickets and entry time and I would recommend going early in the day before the queues for exhibits like the Crown Jewels. We met Yeoman Warder Dave who was fantastic in providing information and historical insight mixed with some humour! 
"January 24, 2020",Amazing in every way!,"There are so many things I could say about The Tower of London! My husband, two teen daughters, and myslef were here for an entire day and it was still not enough time.  There is so much to see from the crown jewels to King Henry VIII's suit of armour, the zoo and the chapel where several notable people are buried.  I love it and will be going back!  Plan at the very least to spend 3-4 hours here!  "
"June 28, 2022",So Much History in the Heart of London,"The best part of our visit was the Yeoman Warder Tours which are free to all ticket holders. It was a 45 minute, well-spoken historical tour of the tower. I recommend seeing the crown jewels first upon arrival, then queuing for these tours next to avoid the crowds somewhat.  After the free tour, we knew enough to wander on our own throughout the grounds for a very enjoyable day."
